0,1,2,3
0.0,2048.37060546875,8036.6943359375,1406.601806640625
1.0,36911.18359375,1805.8082275390625,1279.7838134765625
2.0,2203.7548828125,1729.0367431640625,2166.17333984375
3.0,3827.185302734375,44499.5546875,1309.6270751953125
4.0,2208.585205078125,2223.64501953125,1231.70263671875
5.0,2530.07275390625,1656.048828125,1279.7838134765625
6.0,2158.862060546875,2470.103271484375,1430.4407958984375
7.0,2708.7490234375,1666.9007568359375,1324.8956298828125
8.0,2228.265380859375,1718.9696044921875,1409.1107177734375
9.0,2082.50732421875,34415.14453125,2316.582763671875
10.0,2072.978271484375,1591.757080078125,2209.60302734375
11.0,2333.103759765625,1718.975341796875,1320.0516357421875
12.0,2266.177490234375,3100.658203125,1371.3702392578125
13.0,2922.668701171875,1643.347412109375,1409.1107177734375
14.0,36265.2578125,1732.6190185546875,1229.457763671875
15.0,2281.52294921875,1668.25439453125,2311.45849609375
16.0,2212.58154296875,2413.591552734375,1558.61962890625
17.0,3641.95263671875,1626.0543212890625,1264.7281494140625
18.0,2135.5673828125,2853.388916015625,1625.88818359375
19.0,2425.305908203125,2719.773193359375,1665.3170166015625
20.0,2426.369384765625,2276.95947265625,2251.3115234375
21.0,10103.970703125,1712.732666015625,1251.80078125
22.0,2250.665771484375,1591.757080078125,1248.604248046875
23.0,2932.607666015625,1723.1761474609375,1555.12841796875
24.0,2223.082275390625,19304.423828125,1248.604248046875
25.0,2722.85888671875,1606.2000732421875,4468.09033203125
26.0,2387.72314453125,2662.395263671875,2810.71240234375
27.0,2302.50439453125,1656.048828125,2307.291748046875
28.0,2081.9111328125,2890.349609375,4493.39453125
29.0,2048.37060546875,1591.757080078125,2069.5341796875
30.0,3886.904541015625,1639.08544921875,1254.3363037109375
31.0,2770.933837890625,1573.4342041015625,1371.3702392578125
32.0,2445.048828125,2370.968505859375,1231.70263671875
33.0,2125.439208984375,14616.17578125,1243.80126953125
34.0,3059.83544921875,2247.33837890625,2238.484375
35.0,2416.969482421875,1640.0101318359375,1310.1571044921875
36.0,2340.2275390625,1879.478759765625,2986.697998046875
37.0,2084.582763671875,1722.172607421875,1445.9569091796875
38.0,4513.56787109375,2470.071044921875,2123.680908203125
39.0,2647.42138671875,2045.51611328125,1570.9412841796875
40.0,2054.51953125,1712.1258544921875,1280.182861328125
41.0,2035.6051025390625,1666.9007568359375,1231.70263671875
42.0,2072.978271484375,1656.048828125,1276.5484619140625
43.0,5894.82373046875,1883.9420166015625,1620.409912109375
44.0,2163.67822265625,1653.5458984375,1499.42431640625
45.0,2105.97705078125,1633.6536865234375,1251.7987060546875
46.0,2039.5152587890625,1732.6190185546875,1555.124267578125
47.0,2114.706298828125,6467.91845703125,26353.763671875
48.0,2252.531982421875,1758.164794921875,2121.52392578125
49.0,2105.97998046875,2104.18359375,1681.3856201171875
50.0,6067.8125,2372.65478515625,1241.1265869140625
51.0,2189.452880859375,1628.8577880859375,1288.8863525390625
52.0,2230.7421875,1696.431396484375,15025.037109375
53.0,2084.582763671875,2056.41162109375,1289.4000244140625
54.0,2356.132080078125,2363.258544921875,1309.6270751953125
55.0,2352.554443359375,1570.560791015625,1472.832763671875
56.0,2067.85546875,1770.7904052734375,1279.057373046875
57.0,2072.978271484375,2239.4853515625,1299.916748046875
58.0,2115.53173828125,1765.4227294921875,2986.697998046875
59.0,2081.9111328125,1645.3748779296875,11349.6767578125
60.0,3012.569091796875,1633.271484375,1279.722412109375
61.0,2977.66943359375,1633.271484375,1795.2701416015625
62.0,2398.074951171875,1930.7161865234375,1280.182861328125
63.0,7102.09619140625,1815.75,1761.2623291015625
64.0,2048.37060546875,2007.3067626953125,1231.70263671875
65.0,2155.68017578125,1827.70166015625,1675.18896484375
66.0,3806.0576171875,3286.0654296875,2135.748779296875
67.0,9314.8447265625,1633.271484375,1231.70263671875
68.0,2471.52294921875,1668.25439453125,1376.7606201171875
69.0,2300.406005859375,1597.7373046875,1627.79345703125
70.0,24447.490234375,1597.7373046875,1757.9920654296875
71.0,2383.4404296875,1577.3695068359375,2105.393798828125
72.0,2621.2255859375,2956.692138671875,2068.17333984375
73.0,2113.949462890625,2003.651611328125,16841.404296875
74.0,2055.591796875,1591.757080078125,1364.6517333984375
75.0,2060.55126953125,1722.172607421875,1895.543701171875
76.0,2268.599853515625,1643.347412109375,1464.591796875
77.0,2426.369384765625,2342.149658203125,2297.708251953125
78.0,2267.865966796875,1723.1761474609375,12065.884765625
79.0,3997.6484375,1725.375732421875,1417.5216064453125
80.0,2337.84814453125,1647.116455078125,1327.6357421875
81.0,2411.519775390625,2427.6669921875,1385.2860107421875
82.0,2060.55126953125,1879.478759765625,1346.4425048828125
83.0,4437.01220703125,1639.08544921875,1251.80078125
84.0,2147.65625,1911.9061279296875,7015.8544921875
85.0,2333.103759765625,1696.431396484375,1279.057373046875
86.0,2757.71533203125,2032.9488525390625,1757.9920654296875
87.0,2800.83349609375,1814.0814208984375,1807.0391845703125
88.0,2392.453369140625,3020.6865234375,1287.4129638671875
89.0,2145.3828125,2342.149658203125,1310.1571044921875
90.0,3427.5283203125,1604.843505859375,1329.4100341796875
91.0,2082.50732421875,2056.408935546875,1279.722412109375
92.0,2675.670166015625,2022.4002685546875,2226.8974609375
93.0,2301.7705078125,1626.0543212890625,1309.6270751953125
94.0,2155.68017578125,1640.0101318359375,1327.6357421875
95.0,4513.56787109375,1647.116455078125,1310.1571044921875
96.0,2433.258056640625,1757.3421630859375,1229.457763671875
97.0,2105.97998046875,1701.0697021484375,1277.7353515625
98.0,2113.949462890625,1639.08544921875,1229.457763671875
99.0,2055.591796875,2170.34228515625,1310.1571044921875
100.0,2857.299072265625,6748.3818359375,1601.457763671875
101.0,3849.052490234375,1882.565185546875,1251.80078125
102.0,2035.6051025390625,2003.651611328125,1803.273681640625
103.0,2359.970703125,2799.400634765625,1569.9732666015625
104.0,2229.727294921875,5366.20068359375,3892.452880859375
105.0,3107.322509765625,1752.132080078125,1418.7310791015625
106.0,2067.85546875,2001.241943359375,1243.80126953125
107.0,2101.473388671875,1642.9244384765625,1279.7838134765625
108.0,2060.55126953125,1573.4342041015625,1364.6517333984375
109.0,2163.406005859375,42808.8671875,4493.39453125
110.0,2505.53076171875,2925.600830078125,1570.9412841796875
111.0,2760.487548828125,1753.2406005859375,1251.80078125
112.0,2549.00146484375,1606.2000732421875,1440.7261962890625
113.0,2163.337158203125,1894.4876708984375,1406.601806640625
114.0,2158.862060546875,1640.0101318359375,1288.8863525390625
115.0,2760.487548828125,1651.4805908203125,1573.9127197265625
116.0,2035.6051025390625,1570.560791015625,7081.0537109375
117.0,2770.933837890625,40062.79296875,1254.3363037109375
118.0,2543.973388671875,1577.3695068359375,1376.7606201171875
119.0,2466.466064453125,1694.147216796875,1231.70263671875
120.0,2232.482177734375,15715.939453125,1385.2860107421875
121.0,2515.951171875,1628.8577880859375,1324.8956298828125
122.0,2054.51953125,2327.342041015625,1517.1259765625
123.0,3252.280517578125,2570.582763671875,1529.0567626953125
124.0,2055.591796875,1758.164794921875,1385.39453125
125.0,2155.68017578125,1641.538818359375,1251.80078125
126.0,2072.978271484375,1723.1761474609375,28920.427734375
127.0,2055.591796875,3239.664794921875,2221.72802734375
128.0,21122.5390625,1755.49560546875,1375.7967529296875
129.0,2359.130615234375,1643.347412109375,1231.70263671875
130.0,2055.591796875,2263.8818359375,29038.05859375
131.0,2757.71533203125,6467.91845703125,1485.2996826171875
132.0,4711.29052734375,1695.060302734375,1949.6986083984375
133.0,2785.09814453125,2372.65478515625,1651.6180419921875
134.0,2543.973388671875,1805.9862060546875,1241.1265869140625
135.0,2285.645263671875,1602.813232421875,1338.3612060546875
136.0,2113.9580078125,1573.4342041015625,1329.438720703125
137.0,2269.279296875,2276.95947265625,1293.7589111328125
138.0,2067.85546875,1827.70166015625,1482.062255859375
139.0,2072.978271484375,2008.2928466796875,1329.4100341796875
140.0,2301.7705078125,2233.257080078125,1744.1724853515625
141.0,2129.036865234375,2926.8291015625,1648.798095703125
142.0,2932.607666015625,2939.71142578125,5352.02197265625
143.0,2167.353271484375,2294.27880859375,2316.691162109375
144.0,2522.209228515625,1659.082763671875,1706.19873046875
145.0,2213.50732421875,1819.626953125,2283.158203125
146.0,2575.3408203125,2993.556640625,1297.164306640625
147.0,2340.2275390625,1695.060302734375,1571.0333251953125
148.0,9314.8447265625,2899.763427734375,1350.298095703125
149.0,2065.86328125,1615.342529296875,1474.7462158203125
150.0,2145.3828125,2001.241943359375,1243.80126953125
151.0,2396.807861328125,2134.638916015625,7015.8544921875
152.0,2359.970703125,1757.4151611328125,1845.70458984375
153.0,2055.591796875,1668.25439453125,1705.4906005859375
154.0,2249.954833984375,1591.757080078125,1248.604248046875
155.0,2071.43896484375,1591.757080078125,1251.80078125
156.0,2203.7548828125,1666.9007568359375,1310.1571044921875
157.0,3517.48876953125,1643.347412109375,1416.6231689453125
158.0,2359.993408203125,5073.7265625,1277.7353515625
159.0,2848.349365234375,14616.17578125,1280.182861328125
160.0,2082.50732421875,2189.198974609375,1681.3856201171875
161.0,2055.591796875,2752.7724609375,1335.9422607421875
162.0,2439.15771484375,1591.757080078125,1349.3321533203125
163.0,2163.406005859375,1642.9244384765625,1562.81689453125
164.0,2035.6051025390625,2888.21142578125,1562.81689453125
165.0,2065.86328125,2956.692138671875,1309.6270751953125
166.0,2452.525146484375,1623.939453125,1482.062255859375
167.0,2113.949462890625,1602.813232421875,1477.7340087890625
168.0,2173.23291015625,1577.3695068359375,16727.435546875
169.0,2359.970703125,1807.1939697265625,18128.625
170.0,2875.580078125,1876.9932861328125,1229.457763671875
171.0,2158.862060546875,1615.342529296875,1375.7967529296875
172.0,2055.591796875,1641.13623046875,2110.905029296875
173.0,2426.369384765625,1757.4151611328125,2314.614013671875
174.0,2183.06298828125,44683.6171875,1716.954833984375
175.0,2350.791259765625,1668.25439453125,1329.1910400390625
176.0,3147.158203125,43986.48046875,11753.494140625
177.0,2875.972900390625,2965.245361328125,2135.748779296875
178.0,2101.473388671875,3680.31689453125,1264.7281494140625
179.0,2968.389892578125,2834.7919921875,1243.80126953125
180.0,2698.050537109375,1628.8577880859375,1254.3363037109375
181.0,2048.37060546875,44683.6171875,2004.4962158203125
182.0,2202.06640625,1570.566650390625,1573.916748046875
183.0,2035.6051025390625,2004.669677734375,1774.030029296875
184.0,2163.406005859375,1991.7232666015625,1254.3363037109375
185.0,2170.406494140625,1719.72802734375,7310.951171875
186.0,2115.53173828125,1805.73828125,9448.580078125
187.0,3806.974853515625,1604.837646484375,1309.6270751953125
188.0,2145.3828125,1761.9688720703125,1229.457763671875
189.0,3663.7568359375,1651.4805908203125,1722.5089111328125
190.0,2496.896240234375,1656.048828125,1752.3582763671875
191.0,2426.633056640625,39315.85546875,1322.78369140625
192.0,2748.9775390625,1623.939453125,28739.30078125
193.0,2348.96533203125,1819.626953125,1567.5523681640625
194.0,2105.853759765625,2245.841796875,1474.7462158203125
195.0,2086.790283203125,1626.0543212890625,28839.060546875
196.0,2301.7705078125,1570.560791015625,1416.6231689453125
197.0,2433.258056640625,1668.25439453125,1416.5946044921875
198.0,33951.296875,6689.8662109375,1299.916748046875
199.0,2200.724853515625,2225.906005859375,29038.6953125
200.0,10848.521484375,10292.1611328125,1276.5484619140625
201.0,2467.16259765625,1969.5146484375,1464.6368408203125
202.0,2120.709228515625,2016.6126708984375,1349.3321533203125
