0,1,2,3
0.0,3800.3779296875,3702.984375,6136.7724609375
1.0,4901.3447265625,48064.81640625,3049.0478515625
2.0,3780.03515625,3599.05908203125,50486.06640625
3.0,3885.989501953125,5378.81103515625,3042.120361328125
4.0,3769.533935546875,4740.43017578125,3833.518310546875
5.0,3804.76806640625,4462.71728515625,5727.94189453125
6.0,4006.703125,3759.53662109375,3881.878662109375
7.0,3896.9765625,3524.836669921875,25030.86328125
8.0,3815.521240234375,3908.708984375,3046.8818359375
9.0,4417.24267578125,79897.90625,3371.882080078125
10.0,11559.8505859375,4264.02099609375,3402.8798828125
11.0,4051.401123046875,43291.87890625,3181.825927734375
12.0,6681.8603515625,5205.048828125,3511.911865234375
13.0,4525.6259765625,3797.89599609375,3053.44970703125
14.0,3798.6748046875,4649.7509765625,3211.7890625
15.0,42669.140625,64766.9921875,4984.99169921875
16.0,3858.449951171875,4071.90625,3473.21484375
17.0,3899.279541015625,5782.74072265625,4236.123046875
18.0,3790.722412109375,76478.640625,3404.914306640625
19.0,6934.47900390625,3728.81884765625,3551.564697265625
20.0,3846.21533203125,6446.29833984375,7148.3125
21.0,4232.31591796875,18481.251953125,4183.8955078125
22.0,6530.38623046875,3575.73974609375,3222.513427734375
23.0,4625.0791015625,3402.532958984375,3018.68994140625
24.0,4503.759765625,3416.1748046875,3093.006103515625
25.0,3836.18798828125,4808.61376953125,3878.18701171875
26.0,4041.745361328125,15861.173828125,3246.820556640625
27.0,3815.077392578125,3505.7880859375,3163.533935546875
28.0,4020.56884765625,4081.5263671875,3276.757568359375
29.0,7166.63427734375,4084.56494140625,4606.30029296875
30.0,3766.84716796875,3899.101806640625,3204.414306640625
31.0,3822.765869140625,3504.1474609375,3036.245361328125
32.0,3799.982177734375,22261.998046875,35650.640625
33.0,4179.869140625,3978.954345703125,3148.197265625
34.0,4165.36767578125,3514.418701171875,4594.4970703125
35.0,3804.76806640625,3460.3623046875,26826.013671875
36.0,4631.03466796875,3885.874755859375,3118.874267578125
37.0,4122.97314453125,4862.25537109375,3371.882080078125
38.0,4572.02685546875,3407.67822265625,3090.32275390625
39.0,4040.635986328125,3356.136962890625,3050.582275390625
