0,1,2
0.0,175.8978271484375,292.846435546875
1.0,173.18392944335938,284.9531555175781
2.0,173.16160583496094,277.0396423339844
3.0,175.46546936035156,276.481689453125
4.0,174.46832275390625,278.0267333984375
5.0,178.18606567382812,278.7503662109375
6.0,174.4445037841797,278.7503662109375
7.0,173.4600067138672,290.235595703125
8.0,174.69825744628906,304.04315185546875
9.0,179.9251251220703,283.5738220214844
10.0,174.6766815185547,277.40203857421875
11.0,173.99058532714844,277.0396423339844
12.0,174.18405151367188,280.07366943359375
13.0,173.94964599609375,277.9158630371094
14.0,178.634033203125,280.0700988769531
15.0,174.6766815185547,278.2162780761719
16.0,174.9371337890625,277.8645935058594
17.0,173.33349609375,295.6074523925781
18.0,173.76287841796875,281.1263427734375
19.0,182.67771911621094,276.68914794921875
20.0,174.12155151367188,278.9041442871094
21.0,173.0670928955078,282.3411560058594
22.0,174.11410522460938,296.7519226074219
23.0,173.39154052734375,277.2577819824219
24.0,178.29620361328125,277.9158630371094
25.0,174.19671630859375,276.68914794921875
26.0,174.32618713378906,279.4883117675781
27.0,177.14202880859375,278.4046325683594
28.0,174.26516723632812,277.9158630371094
29.0,178.08412170410156,276.5270080566406
30.0,176.56085205078125,280.38720703125
31.0,173.79710388183594,286.1047668457031
32.0,174.97061157226562,280.13446044921875
33.0,184.42942810058594,286.1607971191406
34.0,175.17674255371094,281.2527160644531
35.0,177.42108154296875,281.2682189941406
36.0,185.732421875,279.71722412109375
37.0,173.56790161132812,284.0209045410156
38.0,175.10009765625,296.7519226074219
39.0,175.00782775878906,276.78570556640625
40.0,174.63351440429688,276.481689453125
41.0,175.3679962158203,277.60589599609375
42.0,176.2416229248047,280.35382080078125
43.0,181.9477081298828,304.24700927734375
44.0,182.10397338867188,277.9468688964844
45.0,174.139404296875,280.9463195800781
46.0,175.38287353515625,277.0396423339844
47.0,176.48570251464844,281.5233154296875
48.0,184.9138641357422,278.9125061035156
49.0,179.33799743652344,282.262451171875
50.0,176.65908813476562,278.0267333984375
51.0,173.9347686767578,281.345703125
52.0,173.56790161132812,281.7283630371094
53.0,175.8978271484375,278.4284973144531
54.0,179.54635620117188,286.76641845703125
55.0,177.0348663330078,290.6373596191406
56.0,173.14820861816406,281.365966796875
57.0,173.1601104736328,277.19342041015625
58.0,174.4445037841797,281.365966796875
59.0,173.39154052734375,281.365966796875
60.0,173.39154052734375,284.4047546386719
61.0,178.634033203125,281.4815979003906
62.0,178.11016845703125,280.13446044921875
63.0,174.11410522460938,316.4391784667969
64.0,174.11410522460938,284.6217346191406
65.0,173.8291015625,277.9158630371094
66.0,173.8291015625,277.0396423339844
67.0,174.2443389892578,277.6130676269531
68.0,179.7777862548828,278.0374755859375
69.0,175.73634338378906,282.262451171875
70.0,173.16160583496094,289.6097106933594
71.0,175.76759338378906,281.365966796875
72.0,177.21719360351562,277.1791076660156
73.0,178.0558319091797,277.19342041015625
74.0,179.7777862548828,278.9041442871094
75.0,175.2779541015625,282.6904602050781
76.0,174.95201110839844,276.5794677734375
77.0,175.5830535888672,276.43878173828125
78.0,178.18606567382812,298.9574279785156
79.0,177.26258850097656,277.9444885253906
80.0,173.8291015625,292.7701110839844
81.0,173.75245666503906,285.78765869140625
82.0,176.5028076171875,281.7796325683594
83.0,180.31951904296875,276.8739318847656
84.0,173.66390991210938,291.95587158203125
85.0,173.56790161132812,286.9214172363281
86.0,174.09103393554688,277.0396423339844
87.0,173.29257202148438,276.481689453125
88.0,182.3041534423828,277.2577819824219
89.0,174.87461853027344,278.0267333984375
90.0,174.3433074951172,277.2554016113281
91.0,175.64927673339844,280.1356506347656
92.0,173.10281372070312,278.9649658203125
93.0,173.1601104736328,283.85400390625
94.0,173.94964599609375,277.6130676269531
95.0,175.533935546875,287.3541564941406
96.0,178.11016845703125,285.3775634765625
97.0,174.6766815185547,280.9439392089844
98.0,177.23951721191406,278.0267333984375
99.0,176.3428192138672,290.72320556640625
100.0,177.533447265625,288.58209228515625
101.0,174.11410522460938,278.53936767578125
102.0,174.92076110839844,276.5270080566406
103.0,179.17800903320312,286.11907958984375
104.0,174.6766815185547,277.6130676269531
105.0,177.68003845214844,278.5572509765625
106.0,175.5771026611328,286.9214172363281
107.0,175.2496795654297,279.5884704589844
108.0,173.56790161132812,279.21173095703125
109.0,182.00425720214844,278.7503662109375
110.0,173.05519104003906,279.2284240722656
111.0,173.66390991210938,282.7083435058594
112.0,174.6766815185547,276.78570556640625
113.0,175.06065368652344,281.00115966796875
114.0,175.4357147216797,276.5270080566406
115.0,173.32159423828125,278.9041442871094
116.0,174.43780517578125,278.0267333984375
117.0,173.1601104736328,288.3460388183594
118.0,174.78384399414062,283.8825988769531
119.0,173.18392944335938,277.6130676269531
120.0,176.09353637695312,276.481689453125
121.0,174.43780517578125,296.1641845703125
122.0,174.20787048339844,281.365966796875
123.0,174.4445037841797,279.2284240722656
124.0,173.19210815429688,277.9444885253906
125.0,173.66390991210938,279.1378173828125
126.0,174.4050750732422,290.28448486328125
127.0,175.6224822998047,276.8023986816406
128.0,173.66390991210938,276.481689453125
129.0,173.76287841796875,284.09600830078125
130.0,177.20899963378906,312.186767578125
131.0,174.09103393554688,277.7227478027344
132.0,183.5238037109375,277.54986572265625
133.0,174.2443389892578,276.3743896484375
134.0,174.26516723632812,277.0396423339844
135.0,178.215087890625,279.5884704589844
136.0,173.1035614013672,285.9187927246094
137.0,173.39154052734375,280.9868469238281
138.0,174.6766815185547,284.0280456542969
139.0,176.1024627685547,278.60491943359375
140.0,175.05992126464844,279.0162353515625
141.0,173.32159423828125,307.12725830078125
142.0,178.11016845703125,281.2443542480469
143.0,175.67979431152344,277.25421142578125
144.0,174.79202270507812,287.3338928222656
145.0,174.43780517578125,277.6130676269531
146.0,173.56790161132812,277.9158630371094
147.0,173.9109649658203,278.9649658203125
148.0,176.3294219970703,281.5233154296875
149.0,174.20787048339844,280.9439392089844
150.0,176.34132385253906,276.64263916015625
151.0,175.18418884277344,276.8023986816406
152.0,178.18606567382812,288.11236572265625
153.0,173.56790161132812,280.9415588378906
154.0,181.9477081298828,354.0087890625
155.0,174.95201110839844,276.3743896484375
156.0,174.06573486328125,278.2162780761719
157.0,173.9109649658203,292.58056640625
158.0,177.62571716308594,287.9228210449219
159.0,178.509765625,286.53515625
160.0,179.64756774902344,316.4391784667969
161.0,174.40805053710938,279.551513671875
162.0,178.0833740234375,278.7503662109375
163.0,174.0568084716797,281.365966796875
164.0,173.99058532714844,279.7505798339844
165.0,176.65908813476562,278.0267333984375
166.0,173.56790161132812,290.4609069824219
167.0,182.3041534423828,290.93896484375
168.0,175.67160034179688,278.7503662109375
169.0,174.91033935546875,279.0162353515625
170.0,175.16409301757812,293.0717468261719
171.0,174.87461853027344,277.25421142578125
172.0,174.51222229003906,290.01861572265625
173.0,180.80470275878906,280.13446044921875
174.0,174.2755889892578,289.0804138183594
175.0,173.66390991210938,282.2481689453125
176.0,174.2443389892578,278.1554870605469
177.0,173.18392944335938,277.0265197753906
178.0,176.3294219970703,290.75537109375
179.0,177.8690643310547,279.5884704589844
180.0,175.8978271484375,281.7903747558594
181.0,175.9908447265625,278.7503662109375
182.0,176.1203155517578,278.02911376953125
183.0,175.51458740234375,285.8055419921875
184.0,174.62013244628906,279.94134521484375
185.0,173.02691650390625,284.26885986328125
186.0,180.8300018310547,293.4103088378906
187.0,173.10281372070312,279.0162353515625
188.0,173.18392944335938,278.4964294433594
189.0,173.9020233154297,280.7186279296875
190.0,176.7320098876953,284.1234130859375
191.0,175.4751434326172,276.78570556640625
192.0,177.8817138671875,280.9129333496094
193.0,175.87921142578125,277.6130676269531
194.0,174.2755889892578,277.7227478027344
195.0,175.6470489501953,285.7924499511719
196.0,173.0670928955078,284.4047546386719
197.0,181.23333740234375,276.68914794921875
198.0,173.10281372070312,283.9708251953125
199.0,175.33152770996094,286.7437744140625
200.0,173.81570434570312,287.0048522949219
201.0,173.97569274902344,288.84197998046875
202.0,178.08412170410156,276.8739318847656
203.0,176.7632598876953,281.13946533203125
204.0,179.7777862548828,279.2284240722656
205.0,176.00051879882812,290.9330139160156
206.0,173.1601104736328,288.4223327636719
207.0,173.69961547851562,277.60589599609375
208.0,175.6552276611328,281.2527160644531
209.0,173.9109649658203,278.4964294433594
210.0,173.9347686767578,282.8501892089844
211.0,174.95201110839844,281.365966796875
212.0,174.43780517578125,279.3988952636719
213.0,174.92076110839844,276.481689453125
214.0,174.09178161621094,278.28662109375
215.0,174.4772491455078,277.92779541015625
216.0,174.44302368164062,280.75201416015625
217.0,176.18357849121094,281.75579833984375
218.0,174.63351440429688,277.1791076660156
219.0,174.6766815185547,278.92083740234375
220.0,180.61346435546875,287.86798095703125
221.0,198.4825897216797,278.9649658203125
222.0,177.5922393798828,279.1533203125
223.0,194.32505798339844,279.7565612792969
224.0,173.56790161132812,279.2284240722656
225.0,178.8818359375,290.72320556640625
226.0,180.68638610839844,281.7283630371094
227.0,173.75245666503906,278.2162780761719
228.0,175.45281982421875,307.13201904296875
229.0,173.29257202148438,277.2554016113281
230.0,174.20787048339844,276.5270080566406
231.0,173.56790161132812,281.5841369628906
232.0,173.9020233154297,298.18011474609375
233.0,174.11410522460938,283.07073974609375
234.0,177.38536071777344,277.11114501953125
235.0,174.11410522460938,281.2527160644531
236.0,178.11016845703125,278.92083740234375
237.0,173.0030975341797,280.6399230957031
238.0,175.90525817871094,278.4964294433594
239.0,175.59048461914062,278.4964294433594
240.0,174.83294677734375,281.365966796875
241.0,174.40805053710938,278.53936767578125
242.0,178.634033203125,289.0804138183594
243.0,176.634521484375,278.7897033691406
244.0,187.34646606445312,281.314697265625
245.0,176.46560668945312,276.481689453125
246.0,173.56790161132812,277.25421142578125
247.0,174.6766815185547,290.6373596191406
248.0,173.56790161132812,279.32977294921875
249.0,177.45530700683594,304.24700927734375
250.0,174.20787048339844,278.0267333984375
251.0,174.43780517578125,277.9349365234375
252.0,176.52438354492188,290.28448486328125
253.0,173.86184692382812,290.01861572265625
254.0,174.26516723632812,284.4047546386719
255.0,176.6263427734375,281.365966796875
256.0,178.18606567382812,307.12725830078125
257.0,176.70223999023438,276.3743896484375
258.0,174.43780517578125,280.407470703125
259.0,174.92076110839844,291.75439453125
260.0,174.09178161621094,278.7897033691406
261.0,173.81570434570312,286.9214172363281
262.0,176.88232421875,298.41021728515625
263.0,175.4461212158203,285.78765869140625
264.0,174.4050750732422,303.9227294921875
265.0,177.38536071777344,278.9649658203125
266.0,173.1593780517578,279.21173095703125
267.0,183.5238037109375,282.16827392578125
268.0,173.18392944335938,279.92108154296875
269.0,174.11410522460938,283.2018737792969
270.0,174.2755889892578,286.9214172363281
271.0,178.18606567382812,278.92083740234375
272.0,174.63351440429688,279.9031982421875
273.0,176.09129333496094,278.2162780761719
274.0,175.45281982421875,280.03790283203125
275.0,175.40072631835938,281.4267578125
276.0,180.2718963623047,278.53936767578125
277.0,174.6766815185547,281.5626525878906
278.0,177.98365783691406,277.3471984863281
279.0,174.139404296875,280.13446044921875
280.0,173.99058532714844,281.365966796875
281.0,174.43780517578125,278.19244384765625
282.0,177.8846893310547,286.4624328613281
283.0,177.40248107910156,278.1781311035156
284.0,174.0694580078125,287.66650390625
285.0,175.7117919921875,279.2284240722656
286.0,173.9020233154297,285.1856384277344
287.0,174.6766815185547,283.48443603515625
288.0,183.17628479003906,282.2481689453125
289.0,174.20787048339844,286.8153076171875
290.0,174.18704223632812,277.8216857910156
291.0,174.2755889892578,280.15948486328125
292.0,177.21942138671875,279.4787902832031
293.0,173.18392944335938,284.4047546386719
294.0,175.6552276611328,284.047119140625
295.0,175.33152770996094,278.9649658203125
296.0,179.43324279785156,276.43878173828125
297.0,175.17674255371094,279.21173095703125
298.0,178.11016845703125,276.481689453125
299.0,181.0205078125,288.4056396484375
300.0,173.81570434570312,279.21173095703125
301.0,173.76287841796875,279.5884704589844
