0,1,2
0.0,842.0,946.0
1.0,1000.0,1014.0
2.0,959.0,768.0
3.0,1017.0,939.0
4.0,909.0,906.0
5.0,854.0,833.0
6.0,1058.0,949.0
7.0,909.0,1022.0
8.0,951.0,832.0
9.0,962.0,832.0
10.0,930.0,946.0
11.0,972.0,1018.0
12.0,1016.0,998.0
13.0,918.0,842.0
14.0,966.0,946.0
15.0,806.0,947.0
16.0,1043.0,950.0
17.0,1049.0,890.0
18.0,810.0,894.0
19.0,999.0,946.0
20.0,955.0,1006.0
21.0,949.0,951.0
22.0,827.0,840.0
23.0,1010.0,915.0
24.0,918.0,974.0
25.0,918.0,876.0
26.0,1027.0,840.0
27.0,799.0,878.0
28.0,1053.0,951.0
29.0,1021.0,840.0
30.0,949.0,1022.0
31.0,999.0,833.0
32.0,908.0,842.0
33.0,1023.0,879.0
34.0,930.0,951.0
35.0,1027.0,1011.0
36.0,1014.0,949.0
37.0,932.0,954.0
38.0,879.0,949.0
39.0,893.0,882.0
40.0,1045.0,770.0
41.0,971.0,890.0
42.0,1017.0,882.0
43.0,930.0,961.0
44.0,971.0,950.0
45.0,1027.0,1019.0
46.0,999.0,950.0
47.0,1016.0,1011.0
48.0,1052.0,973.0
49.0,1021.0,884.0
50.0,948.0,797.0
51.0,930.0,920.0
52.0,1016.0,947.0
53.0,914.0,958.0
54.0,943.0,879.0
55.0,1046.0,1028.0
56.0,918.0,879.0
57.0,1017.0,1019.0
58.0,921.0,1010.0
59.0,937.0,809.0
60.0,943.0,946.0
61.0,852.0,742.0
62.0,983.0,887.0
63.0,895.0,915.0
64.0,1058.0,950.0
65.0,1016.0,905.0
66.0,847.0,915.0
67.0,930.0,1018.0
68.0,949.0,958.0
69.0,1047.0,879.0
70.0,949.0,882.0
71.0,1046.0,882.0
72.0,983.0,742.0
73.0,949.0,998.0
74.0,930.0,876.0
75.0,969.0,920.0
76.0,1047.0,925.0
77.0,896.0,974.0
78.0,965.0,978.0
79.0,918.0,950.0
80.0,948.0,1002.0
81.0,1017.0,1028.0
82.0,972.0,751.0
83.0,974.0,961.0
84.0,1047.0,876.0
85.0,859.0,827.0
86.0,889.0,755.0
87.0,983.0,964.0
88.0,847.0,835.0
89.0,893.0,951.0
90.0,828.0,918.0
91.0,1012.0,961.0
92.0,1016.0,833.0
93.0,1017.0,1005.0
94.0,948.0,950.0
95.0,1020.0,799.0
96.0,962.0,960.0
97.0,956.0,951.0
98.0,1022.0,885.0
99.0,905.0,932.0
100.0,1017.0,976.0
101.0,949.0,885.0
102.0,955.0,842.0
103.0,1028.0,748.0
104.0,862.0,951.0
105.0,1047.0,963.0
106.0,947.0,1005.0
107.0,1019.0,951.0
108.0,1053.0,911.0
109.0,930.0,979.0
110.0,911.0,965.0
111.0,1000.0,878.0
112.0,962.0,876.0
113.0,956.0,847.0
114.0,1027.0,958.0
115.0,922.0,932.0
116.0,1012.0,747.0
117.0,1046.0,915.0
118.0,965.0,882.0
119.0,814.0,946.0
120.0,974.0,932.0
121.0,1015.0,781.0
122.0,1021.0,779.0
123.0,948.0,1010.0
124.0,889.0,823.0
125.0,906.0,876.0
126.0,956.0,832.0
127.0,928.0,951.0
128.0,930.0,905.0
129.0,1016.0,1008.0
130.0,849.0,939.0
131.0,1047.0,773.0
132.0,949.0,1008.0
133.0,930.0,899.0
134.0,1012.0,950.0
135.0,922.0,805.0
136.0,1017.0,818.0
137.0,932.0,919.0
138.0,932.0,882.0
139.0,1028.0,831.0
140.0,1028.0,961.0
141.0,900.0,939.0
142.0,1016.0,827.0
143.0,1044.0,919.0
144.0,1022.0,932.0
145.0,906.0,912.0
146.0,1000.0,963.0
147.0,985.0,1019.0
148.0,949.0,882.0
149.0,962.0,960.0
150.0,1040.0,949.0
151.0,908.0,1018.0
152.0,930.0,771.0
153.0,949.0,916.0
154.0,1018.0,950.0
155.0,1012.0,739.0
156.0,1055.0,832.0
157.0,1009.0,910.0
158.0,962.0,882.0
159.0,1016.0,885.0
160.0,840.0,778.0
161.0,1017.0,963.0
162.0,1015.0,959.0
163.0,930.0,882.0
164.0,1058.0,1014.0
165.0,1007.0,834.0
166.0,1017.0,911.0
167.0,867.0,858.0
168.0,949.0,949.0
169.0,1021.0,911.0
170.0,952.0,958.0
171.0,1049.0,915.0
172.0,1040.0,916.0
173.0,999.0,960.0
174.0,1045.0,1010.0
175.0,999.0,882.0
176.0,1022.0,788.0
177.0,1012.0,884.0
178.0,881.0,876.0
