0,1,2,3,4
0.0,364.84515380859375,618.9295654296875,629.9755859375,707.406005859375
1.0,363.8365478515625,618.7086791992188,627.5236206054688,713.2373657226562
2.0,365.4136657714844,618.8001708984375,628.5167846679688,713.9508666992188
3.0,363.7054748535156,618.7197875976562,628.7354736328125,706.9647827148438
4.0,363.7940368652344,618.4341430664062,627.47607421875,706.112060546875
5.0,364.84515380859375,620.4940185546875,630.6844482421875,705.7193603515625
6.0,363.6948547363281,618.8693237304688,627.8182373046875,706.3483276367188
7.0,363.6948547363281,620.9984130859375,627.5236206054688,706.3483276367188
8.0,363.58416748046875,618.5144653320312,629.005615234375,705.874267578125
9.0,363.9038391113281,623.6206665039062,627.213623046875,706.3624267578125
10.0,363.8365478515625,620.0789184570312,630.0720825195312,705.7193603515625
11.0,367.9241027832031,618.4810180664062,627.7989501953125,706.112060546875
12.0,363.58416748046875,618.9295654296875,627.2908325195312,705.874267578125
13.0,365.1648254394531,619.6213989257812,627.1981811523438,705.7193603515625
14.0,363.57000732421875,620.7975463867188,627.438720703125,707.7221069335938
15.0,364.0641174316406,618.4810180664062,627.1981811523438,707.406005859375
16.0,363.5575866699219,792.0931396484375,627.47607421875,726.3380126953125
17.0,367.6123962402344,618.5524291992188,628.62353515625,759.0636596679688
18.0,367.10235595703125,618.6282958984375,627.47607421875,730.64697265625
19.0,363.7940368652344,618.7086791992188,629.9755859375,709.1271362304688
20.0,363.9020690917969,618.4341430664062,627.9456176757812,711.9559326171875
21.0,365.7032165527344,620.4873046875,627.2007446289062,706.3515014648438
22.0,363.57177734375,620.677001953125,628.040771484375,705.720947265625
23.0,363.9879455566406,619.6213989257812,627.2303466796875,705.7021484375
24.0,363.8675231933594,621.5675048828125,664.335205078125,706.3483276367188
25.0,363.8675231933594,618.5524291992188,627.1981811523438,712.0122680664062
26.0,363.7940368652344,618.7197875976562,627.294677734375,706.112060546875
27.0,364.0641174316406,620.0789184570312,627.2303466796875,728.2781372070312
28.0,364.26336669921875,618.8001708984375,628.62353515625,706.112060546875
29.0,365.01251220703125,618.4810180664062,628.2877807617188,706.9647827148438
30.0,363.7524108886719,619.6213989257812,629.005615234375,706.3624267578125
31.0,364.0216064453125,624.5557861328125,627.213623046875,709.30078125
32.0,363.65411376953125,619.092529296875,786.864990234375,717.4571533203125
33.0,369.1142578125,618.5144653320312,627.7989501953125,707.7221069335938
34.0,367.10235595703125,619.9561767578125,627.213623046875,710.7574462890625
35.0,363.8994140625,618.5524291992188,627.2303466796875,706.3483276367188
36.0,363.57000732421875,620.4426879882812,627.213623046875,724.20068359375
37.0,364.0641174316406,620.4940185546875,627.1981811523438,706.9647827148438
38.0,363.9038391113281,619.6213989257812,627.2908325195312,710.7574462890625
39.0,363.9038391113281,618.4810180664062,629.5420532226562,716.2367553710938
40.0,364.26336669921875,618.4319458007812,628.2877807617188,706.112060546875
41.0,364.26336669921875,618.5524291992188,627.6613159179688,1108.8980712890625
42.0,363.6062927246094,618.5144653320312,628.7354736328125,706.3483276367188
43.0,363.9020690917969,619.1884765625,627.2341918945312,1420.55078125
44.0,363.794921875,620.199462890625,628.3250732421875,705.720947265625
45.0,363.6948547363281,618.5524291992188,627.2921142578125,2179.0791015625
46.0,363.58416748046875,618.6282958984375,628.9644775390625,706.3483276367188
47.0,364.26336669921875,619.061279296875,628.2877807617188,707.406005859375
48.0,364.84515380859375,621.3800048828125,627.9031372070312,716.524658203125
49.0,363.8365478515625,619.061279296875,627.2908325195312,705.7021484375
50.0,364.0641174316406,618.7086791992188,627.8182373046875,707.7221069335938
51.0,363.5575866699219,618.8001708984375,629.0789794921875,730.7767944335938
52.0,363.6062927246094,618.5524291992188,627.294677734375,705.7021484375
53.0,363.6062927246094,618.9295654296875,627.7140502929688,719.403564453125
54.0,364.26336669921875,618.7086791992188,627.1981811523438,705.7021484375
55.0,363.9038391113281,623.6206665039062,627.2303466796875,726.1439819335938
56.0,363.6948547363281,620.4426879882812,628.1668701171875,711.94970703125
57.0,364.3200378417969,618.8001708984375,627.438720703125,707.7221069335938
58.0,364.26336669921875,621.3800048828125,627.9481811523438,719.3722534179688
59.0,364.26336669921875,619.061279296875,627.5969848632812,705.7021484375
60.0,364.84515380859375,618.4810180664062,627.47607421875,711.37548828125
61.0,364.1526794433594,619.1929321289062,630.6844482421875,706.3483276367188
62.0,363.6948547363281,619.9561767578125,627.294677734375,706.3624267578125
63.0,363.5575866699219,628.25146484375,630.2882080078125,716.2367553710938
64.0,364.3200378417969,618.5524291992188,627.438720703125,711.94970703125
65.0,364.44842529296875,622.0606689453125,627.9816284179688,706.3483276367188
66.0,363.5894775390625,625.1270751953125,800.2671508789062,713.2389526367188
67.0,364.2660217285156,618.5144653320312,628.2852172851562,705.6364135742188
68.0,363.607177734375,618.7108764648438,629.201171875,719.3738403320312
69.0,363.8675231933594,618.8693237304688,632.0634765625,728.2781372070312
70.0,363.7940368652344,618.4810180664062,627.1981811523438,706.3624267578125
71.0,364.26336669921875,662.23388671875,627.2908325195312,716.524658203125
72.0,363.7940368652344,618.7086791992188,628.2877807617188,708.2603149414062
73.0,364.0641174316406,619.378173828125,627.9816284179688,732.7967529296875
74.0,503.60662841796875,623.6206665039062,628.8435668945312,706.112060546875
75.0,363.6948547363281,618.5524291992188,627.294677734375,706.112060546875
76.0,363.7054748535156,621.7259521484375,629.0789794921875,706.112060546875
77.0,363.9879455566406,618.9295654296875,627.7140502929688,726.1439819335938
78.0,363.8675231933594,620.4940185546875,627.2303466796875,719.3722534179688
79.0,364.26336669921875,624.0513916015625,627.9481811523438,710.7574462890625
80.0,363.57000732421875,618.7197875976562,627.9481811523438,706.9647827148438
81.0,364.84515380859375,618.4810180664062,627.7140502929688,724.5856323242188
82.0,363.7940368652344,619.3067626953125,627.2303466796875,1046.68701171875
83.0,363.7054748535156,618.9295654296875,627.47607421875,705.64111328125
84.0,363.5575866699219,619.6213989257812,627.5236206054688,705.64111328125
85.0,363.7940368652344,620.199462890625,628.2877807617188,705.874267578125
86.0,363.7940368652344,619.061279296875,627.5969848632812,705.874267578125
87.0,365.01251220703125,619.3067626953125,627.5969848632812,706.112060546875
88.0,365.01251220703125,619.6213989257812,629.1998901367188,706.3624267578125
89.0,363.6948547363281,618.4810180664062,627.294677734375,705.6364135742188
90.0,363.95697021484375,637.486328125,627.9867553710938,711.9559326171875
91.0,370.16802978515625,618.7108764648438,627.4451904296875,709.128662109375
92.0,363.6948547363281,618.5524291992188,629.9755859375,719.3722534179688
93.0,364.5166320800781,618.4319458007812,629.4327392578125,705.7193603515625
94.0,365.4977722167969,619.6213989257812,628.2877807617188,719.3722534179688
95.0,363.7940368652344,618.4810180664062,1159.1409912109375,712.22509765625
96.0,364.1526794433594,618.4319458007812,627.47607421875,707.7221069335938
97.0,365.4136657714844,620.4940185546875,627.6613159179688,705.874267578125
98.0,367.9241027832031,618.7086791992188,627.1981811523438,728.2781372070312
99.0,363.57000732421875,619.9561767578125,627.1981811523438,710.7574462890625
100.0,364.84515380859375,619.9561767578125,628.5167846679688,705.7021484375
101.0,364.5821533203125,619.092529296875,627.2908325195312,712.0122680664062
102.0,364.0216064453125,619.8468017578125,627.7989501953125,706.112060546875
103.0,363.6062927246094,619.5455322265625,627.213623046875,718.3724975585938
104.0,363.8675231933594,621.2863159179688,628.2401733398438,705.874267578125
105.0,364.72027587890625,625.7764892578125,629.5420532226562,709.30078125
106.0,364.1526794433594,619.1416015625,629.005615234375,706.3624267578125
107.0,363.6062927246094,618.5144653320312,628.5167846679688,706.9647827148438
108.0,363.6948547363281,618.4319458007812,628.62353515625,705.7021484375
109.0,363.65411376953125,619.237548828125,627.294677734375,705.7193603515625
110.0,365.99810791015625,620.4940185546875,627.9816284179688,705.7021484375
111.0,364.26336669921875,618.7197875976562,627.3628540039062,717.2427978515625
112.0,365.1639404296875,620.4873046875,627.2341918945312,707.7236328125
113.0,364.84515380859375,619.9561767578125,627.791259765625,719.3738403320312
114.0,363.5584716796875,620.4873046875,627.2341918945312,705.8804931640625
115.0,363.7940368652344,618.5144653320312,627.1981811523438,706.3624267578125
116.0,363.9038391113281,618.5524291992188,627.5969848632812,717.4571533203125
117.0,363.57000732421875,620.9984130859375,627.8182373046875,705.7021484375
118.0,363.7940368652344,621.7259521484375,628.2877807617188,708.2603149414062
119.0,363.58416748046875,619.237548828125,628.0421142578125,719.3894653320312
120.0,363.95697021484375,618.9295654296875,627.7989501953125,716.7296142578125
121.0,364.0641174316406,620.8934936523438,627.438720703125,705.7193603515625
122.0,364.84515380859375,620.199462890625,627.1981811523438,705.7193603515625
123.0,363.57000732421875,620.5565185546875,627.213623046875,708.2603149414062
124.0,363.5575866699219,658.58056640625,627.294677734375,707.406005859375
125.0,363.58416748046875,618.8001708984375,627.213623046875,712.9354248046875
126.0,363.95697021484375,625.1226196289062,627.7989501953125,711.94970703125
127.0,364.26336669921875,618.4319458007812,628.41259765625,706.112060546875
128.0,363.9038391113281,618.5524291992188,627.2908325195312,710.7574462890625
129.0,363.8365478515625,619.1929321289062,632.8328247070312,705.64111328125
130.0,364.26336669921875,619.6281127929688,629.3169555664062,726.1439819335938
131.0,363.58416748046875,618.4319458007812,627.1981811523438,709.1271362304688
132.0,363.8994140625,618.9295654296875,629.8624267578125,707.406005859375
133.0,367.9241027832031,619.6213989257812,627.8182373046875,705.64111328125
134.0,363.7524108886719,620.677001953125,628.0421142578125,706.112060546875
135.0,364.38201904296875,619.092529296875,627.5969848632812,717.2474975585938
136.0,365.1639404296875,618.5144653320312,627.4451904296875,712.0091552734375
137.0,365.7032165527344,618.9920654296875,628.62353515625,713.2389526367188
138.0,364.26336669921875,619.092529296875,628.2877807617188,719.3722534179688
139.0,363.65411376953125,619.3067626953125,627.438720703125,706.3624267578125
140.0,363.57000732421875,618.6282958984375,628.5167846679688,705.7193603515625
141.0,367.10235595703125,619.378173828125,627.9481811523438,705.7193603515625
142.0,364.2031555175781,618.5524291992188,630.6844482421875,730.64697265625
143.0,363.6948547363281,618.4341430664062,627.5969848632812,712.0122680664062
144.0,363.6948547363281,618.8693237304688,635.0236206054688,707.7221069335938
145.0,363.6062927246094,619.1929321289062,627.438720703125,707.406005859375
146.0,364.72027587890625,619.061279296875,627.9031372070312,724.20068359375
147.0,364.1526794433594,620.4940185546875,629.005615234375,705.64111328125
148.0,363.9038391113281,618.4319458007812,629.1998901367188,711.37548828125
149.0,363.6948547363281,619.6213989257812,627.6613159179688,712.9354248046875
150.0,364.1526794433594,619.378173828125,627.1981811523438,706.3624267578125
151.0,364.26336669921875,618.5144653320312,627.2908325195312,709.30078125
152.0,363.95697021484375,619.237548828125,627.438720703125,717.4571533203125
153.0,363.8365478515625,618.7086791992188,627.6613159179688,705.874267578125
154.0,363.9038391113281,618.8693237304688,627.2303466796875,705.64111328125
155.0,364.0641174316406,618.7197875976562,627.47607421875,705.7193603515625
156.0,363.7940368652344,620.4940185546875,628.2877807617188,1030.098876953125
157.0,363.9038391113281,663.927734375,627.2908325195312,713.4971313476562
158.0,365.1639404296875,621.5652465820312,627.2123413085938,706.969482421875
159.0,365.9989929199219,619.2420043945312,630.6831665039062,705.720947265625
160.0,364.7229309082031,618.5144653320312,627.5969848632812,711.9559326171875
161.0,365.7802734375,618.4810180664062,627.3628540039062,705.7193603515625
162.0,365.4977722167969,619.061279296875,627.2303466796875,705.7193603515625
163.0,367.9241027832031,619.6213989257812,628.5167846679688,759.0636596679688
164.0,363.7054748535156,618.4341430664062,627.294677734375,705.7021484375
165.0,363.7524108886719,618.7086791992188,633.2882080078125,706.112060546875
166.0,363.9038391113281,618.4341430664062,628.5167846679688,705.7021484375
167.0,367.10235595703125,618.4319458007812,627.1981811523438,707.7221069335938
168.0,364.84515380859375,618.9295654296875,627.7140502929688,706.3624267578125
169.0,363.7524108886719,620.4940185546875,627.1981811523438,705.7193603515625
170.0,363.6948547363281,619.237548828125,632.8328247070312,732.7967529296875
171.0,363.5575866699219,618.998779296875,627.3628540039062,706.3624267578125
172.0,367.6123962402344,618.5144653320312,628.2877807617188,709.1271362304688
173.0,434.6659851074219,619.092529296875,627.47607421875,709.30078125
174.0,363.6948547363281,618.9295654296875,627.294677734375,711.37548828125
175.0,363.58416748046875,623.6206665039062,629.7633666992188,705.7193603515625
176.0,364.38201904296875,854.66162109375,633.2882080078125,720.0747680664062
