0,1,2
0.0,45965.78515625,218.3330535888672
1.0,2883.810302734375,217.0897674560547
2.0,3209.256591796875,216.5561065673828
3.0,2334.589111328125,219.09854125976562
4.0,41797.3203125,225.6585235595703
5.0,2327.01171875,217.8115997314453
6.0,3206.36474609375,1236.9517822265625
7.0,2099.05712890625,223.72552490234375
8.0,3084.646240234375,218.4197540283203
9.0,3321.759033203125,219.14349365234375
10.0,3011.39013671875,218.62139892578125
11.0,3437.47265625,218.4576416015625
12.0,3412.722412109375,299.4192810058594
13.0,3423.585693359375,231.1293487548828
14.0,2719.99609375,225.99374389648438
15.0,2636.1474609375,217.7017822265625
16.0,2267.982177734375,290.2616271972656
17.0,2164.149169921875,996.841064453125
18.0,2632.108642578125,231.56988525390625
19.0,46087.62890625,219.22955322265625
20.0,3373.09912109375,275.1733703613281
21.0,2312.785400390625,2473.208984375
22.0,3400.726806640625,378.6271057128906
23.0,42504.15234375,231.0220947265625
24.0,2952.406494140625,219.24176025390625
25.0,1929.9337158203125,219.49734497070312
26.0,35887.51953125,217.9727783203125
27.0,46087.62890625,224.39598083496094
28.0,7998.79833984375,219.95843505859375
29.0,3236.102294921875,216.86244201660156
30.0,14389.4716796875,218.8506622314453
31.0,2465.391357421875,227.4258270263672
32.0,2045.0751953125,222.97288513183594
33.0,19861.810546875,222.25363159179688
34.0,3907.93017578125,220.21339416503906
35.0,3548.400146484375,219.05038452148438
36.0,2847.95263671875,217.37554931640625
37.0,2965.78466796875,227.85995483398438
38.0,2489.764892578125,224.11598205566406
39.0,3344.491455078125,226.40731811523438
40.0,3437.6279296875,2450.12744140625
41.0,3290.32568359375,223.4853515625
42.0,3316.9384765625,222.58306884765625
43.0,1934.717041015625,221.69491577148438
44.0,6617.46240234375,224.64772033691406
45.0,2148.6982421875,218.39085388183594
46.0,2327.14111328125,217.2920684814453
47.0,2419.389404296875,417.1463623046875
48.0,3437.636474609375,216.22344970703125
49.0,2113.2919921875,236.564208984375
50.0,2361.891845703125,216.52207946777344
51.0,3434.994873046875,222.44371032714844
52.0,40585.24609375,219.9038543701172
53.0,4030.341552734375,218.81019592285156
54.0,3437.6279296875,219.00863647460938
55.0,2437.99365234375,273.6738586425781
56.0,3437.52734375,227.39051818847656
57.0,28910.3828125,223.15589904785156
58.0,3437.636474609375,227.2312469482422
59.0,3433.93408203125,279.5967712402344
60.0,2103.07568359375,216.89710998535156
61.0,2804.90869140625,217.2920684814453
62.0,3199.186767578125,227.17408752441406
63.0,46087.62890625,221.60887145996094
64.0,2732.56396484375,221.40850830078125
65.0,2861.9892578125,218.6817626953125
66.0,21221.4453125,216.17465209960938
