0,1,2,3
0.0,947.0,798.0,892.0
1.0,957.0,809.0,863.0
2.0,1028.0,958.0,718.0
3.0,963.0,963.0,884.0
4.0,940.0,944.0,791.0
5.0,913.0,886.0,652.0
6.0,780.0,970.0,865.0
7.0,968.0,948.0,710.0
8.0,925.0,915.0,700.0
9.0,769.0,972.0,842.0
10.0,927.0,925.0,778.0
11.0,939.0,1009.0,720.0
12.0,800.0,971.0,876.0
13.0,930.0,921.0,636.0
14.0,780.0,972.0,879.0
15.0,809.0,986.0,680.0
16.0,934.0,865.0,912.0
17.0,967.0,804.0,694.0
18.0,913.0,1009.0,924.0
19.0,885.0,828.0,956.0
20.0,932.0,777.0,880.0
21.0,832.0,970.0,694.0
22.0,1011.0,944.0,905.0
23.0,864.0,915.0,913.0
24.0,1028.0,969.0,880.0
25.0,941.0,960.0,717.0
26.0,843.0,825.0,836.0
27.0,910.0,924.0,884.0
28.0,924.0,877.0,870.0
29.0,910.0,890.0,766.0
30.0,902.0,968.0,984.0
31.0,967.0,887.0,856.0
32.0,877.0,926.0,924.0
33.0,967.0,816.0,924.0
34.0,828.0,944.0,905.0
35.0,847.0,843.0,872.0
36.0,764.0,915.0,825.0
37.0,819.0,942.0,645.0
38.0,934.0,924.0,944.0
39.0,1028.0,857.0,920.0
40.0,798.0,1008.0,933.0
41.0,851.0,926.0,870.0
42.0,1011.0,914.0,856.0
43.0,972.0,782.0,924.0
44.0,935.0,850.0,930.0
45.0,923.0,827.0,867.0
46.0,1010.0,896.0,956.0
47.0,968.0,972.0,617.0
48.0,1010.0,925.0,693.0
49.0,761.0,1027.0,893.0
50.0,838.0,924.0,930.0
51.0,787.0,958.0,759.0
52.0,865.0,843.0,702.0
53.0,818.0,942.0,884.0
54.0,966.0,863.0,884.0
55.0,934.0,944.0,902.0
56.0,902.0,818.0,713.0
57.0,950.0,809.0,967.0
58.0,924.0,948.0,902.0
59.0,968.0,926.0,822.0
60.0,957.0,968.0,759.0
61.0,802.0,852.0,625.0
62.0,841.0,946.0,822.0
63.0,814.0,1013.0,786.0
64.0,957.0,1027.0,891.0
65.0,968.0,927.0,694.0
66.0,876.0,947.0,830.0
67.0,940.0,809.0,773.0
68.0,950.0,854.0,905.0
69.0,819.0,948.0,867.0
70.0,975.0,833.0,960.0
71.0,972.0,832.0,879.0
72.0,934.0,957.0,879.0
73.0,1029.0,925.0,739.0
74.0,779.0,1014.0,904.0
75.0,943.0,955.0,803.0
76.0,917.0,933.0,913.0
77.0,854.0,925.0,754.0
78.0,1011.0,780.0,787.0
79.0,962.0,963.0,751.0
80.0,834.0,1010.0,715.0
81.0,975.0,845.0,930.0
82.0,843.0,989.0,865.0
83.0,776.0,947.0,872.0
84.0,940.0,972.0,729.0
85.0,928.0,970.0,931.0
86.0,967.0,860.0,924.0
87.0,781.0,895.0,836.0
88.0,860.0,925.0,931.0
89.0,800.0,825.0,960.0
90.0,928.0,962.0,892.0
91.0,853.0,893.0,876.0
92.0,816.0,957.0,746.0
93.0,793.0,947.0,806.0
94.0,975.0,802.0,739.0
95.0,940.0,943.0,874.0
96.0,950.0,789.0,796.0
97.0,1028.0,818.0,901.0
98.0,950.0,792.0,762.0
99.0,962.0,845.0,912.0
100.0,924.0,948.0,668.0
101.0,885.0,804.0,870.0
102.0,909.0,956.0,806.0
103.0,943.0,838.0,856.0
104.0,800.0,969.0,920.0
105.0,966.0,948.0,932.0
106.0,816.0,963.0,718.0
107.0,893.0,912.0,751.0
108.0,1029.0,970.0,847.0
109.0,942.0,840.0,761.0
110.0,950.0,968.0,976.0
111.0,891.0,943.0,678.0
112.0,860.0,946.0,856.0
113.0,891.0,911.0,732.0
114.0,843.0,972.0,935.0
115.0,814.0,925.0,628.0
116.0,1041.0,848.0,865.0
117.0,975.0,914.0,668.0
118.0,944.0,929.0,730.0
119.0,913.0,932.0,984.0
120.0,807.0,925.0,880.0
121.0,934.0,838.0,854.0
122.0,791.0,774.0,694.0
123.0,886.0,937.0,892.0
124.0,962.0,842.0,665.0
125.0,770.0,972.0,913.0
126.0,928.0,1010.0,930.0
127.0,769.0,836.0,865.0
128.0,975.0,890.0,874.0
129.0,819.0,1013.0,854.0
130.0,848.0,925.0,837.0
131.0,884.0,829.0,913.0
132.0,943.0,840.0,845.0
133.0,981.0,925.0,701.0
134.0,798.0,988.0,789.0
135.0,818.0,806.0,921.0
136.0,1009.0,858.0,859.0
137.0,953.0,953.0,734.0
138.0,966.0,893.0,881.0
139.0,835.0,971.0,927.0
140.0,877.0,957.0,607.0
141.0,924.0,926.0,930.0
142.0,1032.0,922.0,762.0
143.0,951.0,963.0,645.0
144.0,966.0,843.0,757.0
145.0,986.0,1014.0,914.0
146.0,856.0,914.0,804.0
147.0,968.0,884.0,748.0
148.0,854.0,934.0,960.0
149.0,904.0,942.0,876.0
150.0,950.0,958.0,908.0
151.0,823.0,925.0,809.0
152.0,885.0,937.0,763.0
153.0,940.0,958.0,961.0
154.0,786.0,828.0,908.0
155.0,820.0,906.0,763.0
156.0,956.0,968.0,904.0
157.0,775.0,892.0,688.0
158.0,928.0,1027.0,714.0
159.0,790.0,958.0,856.0
160.0,757.0,894.0,872.0
161.0,991.0,853.0,922.0
162.0,1009.0,845.0,689.0
163.0,900.0,963.0,626.0
164.0,938.0,972.0,760.0
165.0,999.0,773.0,745.0
166.0,902.0,894.0,909.0
167.0,772.0,890.0,881.0
168.0,972.0,937.0,924.0
169.0,1026.0,906.0,859.0
170.0,894.0,946.0,756.0
171.0,832.0,937.0,924.0
172.0,834.0,797.0,905.0
173.0,957.0,961.0,777.0
174.0,853.0,800.0,920.0
175.0,875.0,789.0,824.0
176.0,881.0,958.0,856.0
177.0,820.0,922.0,741.0
178.0,978.0,884.0,856.0
179.0,843.0,944.0,764.0
180.0,966.0,962.0,870.0
181.0,843.0,837.0,874.0
182.0,966.0,922.0,870.0
183.0,928.0,958.0,959.0
184.0,855.0,793.0,836.0
185.0,766.0,872.0,872.0
186.0,967.0,853.0,930.0
187.0,934.0,922.0,710.0
188.0,773.0,968.0,956.0
189.0,797.0,925.0,650.0
190.0,958.0,830.0,644.0
191.0,800.0,1008.0,904.0
192.0,885.0,942.0,691.0
193.0,924.0,887.0,908.0
194.0,940.0,843.0,904.0
195.0,885.0,1027.0,921.0
196.0,967.0,1008.0,768.0
197.0,769.0,920.0,960.0
198.0,963.0,933.0,881.0
199.0,934.0,930.0,754.0
200.0,875.0,958.0,908.0
201.0,761.0,925.0,912.0
202.0,981.0,894.0,917.0
203.0,973.0,838.0,863.0
204.0,1009.0,849.0,880.0
205.0,924.0,1021.0,741.0
206.0,943.0,887.0,863.0
207.0,849.0,925.0,876.0
208.0,822.0,848.0,769.0
209.0,925.0,838.0,854.0
210.0,848.0,840.0,893.0
211.0,897.0,946.0,856.0
212.0,940.0,785.0,876.0
213.0,838.0,942.0,655.0
214.0,902.0,1009.0,872.0
215.0,845.0,884.0,715.0
216.0,842.0,838.0,904.0
217.0,934.0,968.0,893.0
218.0,800.0,824.0,908.0
219.0,916.0,889.0,854.0
220.0,763.0,922.0,826.0
221.0,940.0,835.0,610.0
222.0,868.0,944.0,912.0
223.0,947.0,971.0,881.0
224.0,860.0,924.0,831.0
225.0,981.0,946.0,684.0
226.0,822.0,796.0,637.0
227.0,782.0,915.0,827.0
228.0,839.0,972.0,762.0
229.0,826.0,838.0,710.0
230.0,957.0,944.0,842.0
231.0,981.0,824.0,912.0
232.0,891.0,925.0,677.0
233.0,1029.0,846.0,742.0
234.0,991.0,828.0,803.0
235.0,986.0,842.0,879.0
236.0,943.0,972.0,856.0
237.0,879.0,963.0,912.0
238.0,934.0,896.0,822.0
239.0,819.0,930.0,884.0
240.0,800.0,1009.0,871.0
241.0,764.0,938.0,878.0
242.0,928.0,989.0,791.0
243.0,943.0,968.0,719.0
244.0,991.0,887.0,645.0
245.0,913.0,758.0,645.0
246.0,951.0,762.0,872.0
247.0,1010.0,970.0,869.0
248.0,931.0,860.0,768.0
249.0,967.0,793.0,874.0
250.0,827.0,1027.0,912.0
251.0,756.0,789.0,828.0
252.0,941.0,925.0,715.0
253.0,885.0,755.0,876.0
254.0,930.0,970.0,856.0
255.0,796.0,1009.0,750.0
256.0,789.0,971.0,758.0
257.0,948.0,925.0,762.0
258.0,764.0,872.0,896.0
259.0,968.0,972.0,901.0
260.0,950.0,925.0,757.0
261.0,793.0,979.0,865.0
262.0,814.0,824.0,870.0
263.0,950.0,928.0,811.0
264.0,1011.0,1027.0,931.0
265.0,828.0,885.0,797.0
266.0,807.0,821.0,685.0
267.0,1014.0,797.0,856.0
268.0,941.0,968.0,644.0
269.0,793.0,925.0,698.0
270.0,766.0,851.0,905.0
271.0,981.0,843.0,710.0
272.0,962.0,922.0,762.0
273.0,936.0,847.0,760.0
274.0,924.0,957.0,879.0
275.0,940.0,1010.0,920.0
276.0,968.0,943.0,876.0
277.0,950.0,812.0,686.0
278.0,923.0,925.0,757.0
279.0,847.0,924.0,847.0
280.0,958.0,970.0,891.0
281.0,756.0,971.0,746.0
282.0,924.0,972.0,860.0
283.0,930.0,899.0,905.0
284.0,972.0,1008.0,924.0
285.0,924.0,925.0,719.0
286.0,796.0,957.0,822.0
287.0,934.0,838.0,694.0
