0,1,2,3
0.0,109.68177795410156,113.83055877685547,199.28062438964844
1.0,100.66925048828125,114.8309097290039,188.41700744628906
2.0,101.29647827148438,122.78533172607422,216.6291961669922
3.0,106.0556869506836,112.30449676513672,198.31983947753906
4.0,102.35259246826172,118.15515899658203,196.235595703125
5.0,104.35816192626953,123.33882141113281,189.34986877441406
6.0,101.16905975341797,111.61121368408203,199.50502014160156
7.0,139.75978088378906,118.94552612304688,192.5408935546875
8.0,102.984130859375,126.68428039550781,280.3479309082031
9.0,112.2464370727539,112.40306854248047,192.97206115722656
10.0,116.47265625,117.02487182617188,189.34986877441406
11.0,112.02781677246094,112.08226013183594,206.6612091064453
12.0,100.60820007324219,132.2959747314453,189.27000427246094
13.0,101.97589874267578,131.65316772460938,197.4036407470703
14.0,100.55803680419922,115.38679504394531,193.04603576660156
15.0,101.051513671875,111.66109466552734,189.27000427246094
16.0,103.8125,111.83284759521484,205.8126220703125
17.0,101.89102935791016,111.75637817382812,194.367919921875
18.0,100.58514404296875,111.05831909179688,263.67547607421875
19.0,107.58348846435547,132.5869140625,189.34300231933594
20.0,101.051513671875,113.82428741455078,199.91119384765625
21.0,101.09964752197266,115.7123794555664,195.09646606445312
22.0,104.65809631347656,114.1666030883789,197.18414306640625
23.0,137.25262451171875,124.59605407714844,190.2552947998047
24.0,110.17829895019531,117.07864379882812,684.3758544921875
25.0,101.09964752197266,114.1666030883789,198.72943115234375
26.0,186.13136291503906,129.42605590820312,192.97206115722656
27.0,181.37596130371094,115.1472396850586,188.60025024414062
28.0,111.3985595703125,113.80696105957031,188.70216369628906
29.0,101.50623321533203,116.20643615722656,203.80873107910156
30.0,101.95512390136719,111.26023864746094,202.0130615234375
31.0,101.44873046875,112.08883666992188,203.95179748535156
32.0,122.11976623535156,123.41947174072266,189.32684326171875
33.0,102.60997009277344,124.35261535644531,196.77012634277344
34.0,102.10838317871094,145.6858673095703,188.51646423339844
35.0,101.59514617919922,118.77974700927734,205.06446838378906
36.0,102.77919006347656,120.16631317138672,789.7647094726562
37.0,105.60021209716797,121.21714782714844,188.7212677001953
38.0,101.95512390136719,112.04164123535156,225.99554443359375
39.0,113.44441223144531,150.85816955566406,193.1116943359375
40.0,121.69468688964844,112.69758605957031,188.2474822998047
41.0,128.80474853515625,150.21058654785156,198.4707489013672
42.0,101.66304016113281,112.08883666992188,195.1209716796875
43.0,101.051513671875,115.17829895019531,188.70216369628906
44.0,111.09837341308594,114.08863830566406,189.32684326171875
45.0,104.71256256103516,116.20643615722656,190.4012908935547
46.0,101.89102935791016,115.57049560546875,192.42527770996094
47.0,117.5776596069336,113.83055877685547,187.3596954345703
48.0,113.43199920654297,115.17829895019531,188.2705078125
49.0,108.60059356689453,115.7123794555664,196.235595703125
50.0,103.66734313964844,111.75637817382812,205.60830688476562
51.0,125.77448272705078,114.70067596435547,727.4041137695312
52.0,112.63579559326172,116.24765014648438,200.7921142578125
53.0,140.8381805419922,114.52982330322266,192.215576171875
54.0,1751.4774169921875,137.60479736328125,194.6707000732422
55.0,101.44873046875,113.73975372314453,188.97064208984375
56.0,119.18019104003906,114.1361312866211,190.70114135742188
57.0,109.68177795410156,115.89936828613281,189.3096923828125
58.0,105.66632843017578,118.5225601196289,201.12283325195312
59.0,100.58514404296875,120.97400665283203,195.8617706298828
60.0,101.82617950439453,113.39147186279297,201.12283325195312
61.0,116.68392944335938,124.91954803466797,194.69961547851562
62.0,100.66925048828125,117.29639434814453,188.41700744628906
63.0,102.60997009277344,123.44127655029297,188.2474822998047
64.0,103.94549560546875,115.38679504394531,203.30996704101562
65.0,105.60021209716797,114.1666030883789,192.4816131591797
66.0,148.53546142578125,112.84902954101562,198.72698974609375
67.0,100.5370101928711,128.6724395751953,195.371337890625
68.0,124.24845123291016,112.84902954101562,190.9034881591797
69.0,104.35816192626953,114.1666030883789,188.60025024414062
70.0,101.01225280761719,111.05831909179688,196.66233825683594
71.0,119.72559356689453,122.80593872070312,244.2421875
72.0,101.051513671875,117.4729232788086,188.6629638671875
73.0,102.77919006347656,111.08460235595703,789.7647094726562
74.0,104.71256256103516,137.2284393310547,187.56057739257812
75.0,107.60932922363281,117.921875,200.84698486328125
76.0,168.91087341308594,112.69758605957031,195.80934143066406
77.0,101.95512390136719,112.69758605957031,188.66786193847656
78.0,185.74758911132812,118.00102996826172,196.72653198242188
79.0,146.67453002929688,112.1399154663086,193.1116943359375
80.0,102.89926147460938,112.76360321044922,204.44566345214844
81.0,103.58096313476562,112.40306854248047,196.3424072265625
82.0,102.51471710205078,111.05831909179688,191.8437042236328
83.0,101.44873046875,118.96434020996094,189.2401123046875
84.0,135.54446411132812,120.80523681640625,188.8212127685547
85.0,101.50623321533203,114.85869598388672,192.215576171875
86.0,135.2305908203125,112.91026306152344,188.2474822998047
87.0,160.93646240234375,140.28773498535156,188.60025024414062
88.0,137.13534545898438,112.08883666992188,188.41700744628906
89.0,105.21009063720703,120.03459167480469,188.2705078125
90.0,143.32810974121094,129.82989501953125,189.55908203125
91.0,101.37247467041016,115.38679504394531,199.4849395751953
92.0,112.91141510009766,111.75637817382812,352.2742919921875
93.0,100.46987915039062,112.2468490600586,203.2178497314453
94.0,101.09964752197266,117.47621154785156,194.01123046875
95.0,100.50078582763672,124.31139373779297,187.3596954345703
96.0,102.10838317871094,112.30449676513672,188.41700744628906
97.0,101.09964752197266,116.17984771728516,191.7011260986328
98.0,104.88684844970703,112.76360321044922,206.58380126953125
99.0,127.1019058227539,111.66109466552734,190.2278594970703
100.0,100.50078582763672,112.40306854248047,189.32684326171875
101.0,102.84150695800781,112.2468490600586,195.86862182617188
102.0,106.43339538574219,112.98673248291016,194.7500762939453
103.0,107.0152816772461,132.4354705810547,191.3694305419922
104.0,101.09964752197266,112.40306854248047,360.29522705078125
105.0,109.93333435058594,117.58314514160156,258.9239807128906
106.0,105.60021209716797,152.9968719482422,188.2474822998047
107.0,100.50078582763672,112.70355987548828,188.97064208984375
108.0,108.31230926513672,144.20907592773438,227.0298309326172
109.0,101.44873046875,119.28633880615234,194.70059204101562
110.0,109.89456939697266,112.04164123535156,198.888671875
111.0,100.55803680419922,114.4375228881836,206.42015075683594
112.0,101.59514617919922,114.00082397460938,191.43411254882812
113.0,112.1567611694336,130.457763671875,188.8212127685547
114.0,108.23149871826172,116.69451141357422,193.1116943359375
115.0,210.82798767089844,111.83284759521484,199.05035400390625
116.0,118.40805053710938,122.218994140625,188.59681701660156
117.0,101.9100341796875,113.03870391845703,197.2541961669922
118.0,111.12826538085938,115.47640991210938,193.4228057861328
119.0,131.6199493408203,130.7274932861328,193.9882049560547
120.0,110.59754943847656,158.3035888671875,225.37771606445312
121.0,110.0746841430664,111.75637817382812,292.5295104980469
122.0,101.69749450683594,130.19163513183594,216.9956817626953
123.0,101.69749450683594,112.30449676513672,221.4561767578125
124.0,110.90939331054688,114.1666030883789,220.41845703125
125.0,101.051513671875,115.89936828613281,192.215576171875
126.0,112.34675598144531,111.84359741210938,194.93772888183594
127.0,133.38360595703125,115.44534301757812,192.3365936279297
128.0,109.13459777832031,111.67154693603516,189.34986877441406
129.0,101.50623321533203,111.08460235595703,189.34986877441406
