0,1,2,3
0.0,-575.0,-528.0,-790.0
1.0,-616.0,-528.0,-827.0
2.0,-607.0,-555.0,-788.0
3.0,-556.0,-559.0,-827.0
4.0,-552.0,-574.0,-789.0
5.0,-615.0,-503.0,-816.0
6.0,-598.0,-575.0,-800.0
7.0,-608.0,-555.0,-789.0
8.0,-610.0,-572.0,-756.0
9.0,-620.0,-516.0,-820.0
10.0,-617.0,-575.0,-783.0
11.0,-608.0,-560.0,-830.0
12.0,-613.0,-560.0,-767.0
13.0,-614.0,-546.0,-814.0
14.0,-599.0,-555.0,-803.0
15.0,-561.0,-516.0,-818.0
16.0,-588.0,-541.0,-830.0
17.0,-608.0,-574.0,-564.0
18.0,-615.0,-541.0,-810.0
19.0,-561.0,-574.0,-645.0
20.0,-561.0,-570.0,-833.0
21.0,-617.0,-577.0,-827.0
22.0,-613.0,-545.0,-832.0
23.0,-613.0,-564.0,-800.0
24.0,-609.0,-558.0,-821.0
25.0,-617.0,-554.0,-833.0
26.0,-606.0,-549.0,-812.0
27.0,-613.0,-549.0,-820.0
28.0,-612.0,-558.0,-762.0
29.0,-585.0,-533.0,-831.0
30.0,-605.0,-536.0,-828.0
31.0,-604.0,-552.0,-782.0
32.0,-599.0,-539.0,-803.0
33.0,-562.0,-553.0,-827.0
34.0,-612.0,-574.0,-792.0
35.0,-408.0,-560.0,-823.0
36.0,-487.0,-549.0,-788.0
37.0,-602.0,-534.0,-829.0
38.0,-600.0,-571.0,-828.0
39.0,-613.0,-569.0,-791.0
40.0,-574.0,-544.0,-762.0
41.0,-621.0,-562.0,-699.0
42.0,-619.0,-536.0,-825.0
43.0,-537.0,-577.0,-803.0
44.0,-618.0,-573.0,-806.0
45.0,-591.0,-559.0,-822.0
46.0,-617.0,-577.0,-771.0
47.0,-616.0,-554.0,-802.0
48.0,-606.0,-572.0,-828.0
49.0,-607.0,-568.0,-821.0
50.0,-604.0,-493.0,-809.0
51.0,-616.0,-568.0,-802.0
52.0,-615.0,-544.0,-792.0
53.0,-614.0,-576.0,-831.0
54.0,-616.0,-558.0,-813.0
55.0,-581.0,-541.0,-821.0
56.0,-605.0,-539.0,-833.0
57.0,-584.0,-571.0,-820.0
58.0,-598.0,-576.0,-830.0
59.0,-565.0,-559.0,-833.0
60.0,-570.0,-497.0,-820.0
61.0,-478.0,-571.0,-790.0
62.0,-620.0,-553.0,-756.0
63.0,-561.0,-575.0,-832.0
64.0,-620.0,-553.0,-825.0
65.0,-614.0,-551.0,-790.0
66.0,-555.0,-566.0,-769.0
67.0,-549.0,-576.0,-725.0
68.0,-598.0,-542.0,-828.0
69.0,-617.0,-572.0,-830.0
70.0,-594.0,-547.0,-828.0
71.0,-617.0,-571.0,-823.0
72.0,-616.0,-534.0,-822.0
73.0,-600.0,-542.0,-810.0
74.0,-576.0,-503.0,-790.0
75.0,-615.0,-565.0,-830.0
76.0,-556.0,-560.0,-833.0
77.0,-617.0,-559.0,-797.0
78.0,-616.0,-540.0,-831.0
79.0,-562.0,-575.0,-802.0
80.0,-579.0,-491.0,-829.0
81.0,-598.0,-515.0,-753.0
82.0,-605.0,-516.0,-688.0
83.0,-433.0,-569.0,-804.0
84.0,-619.0,-574.0,-695.0
85.0,-590.0,-572.0,-732.0
86.0,-615.0,-567.0,-829.0
87.0,-610.0,-556.0,-818.0
88.0,-614.0,-553.0,-828.0
89.0,-598.0,-555.0,-793.0
90.0,-554.0,-570.0,-818.0
91.0,-606.0,-571.0,-795.0
92.0,-552.0,-448.0,-798.0
93.0,-462.0,-557.0,-804.0
94.0,-321.0,-546.0,-732.0
95.0,-576.0,-567.0,-813.0
96.0,-610.0,-558.0,-786.0
97.0,-608.0,-547.0,-789.0
98.0,-574.0,-538.0,-817.0
99.0,-583.0,-528.0,-734.0
100.0,-607.0,-573.0,-815.0
101.0,-604.0,-570.0,-817.0
102.0,-606.0,-573.0,-813.0
103.0,-618.0,-568.0,-830.0
104.0,-618.0,-568.0,-748.0
105.0,-450.0,-559.0,-826.0
106.0,-606.0,-566.0,-823.0
107.0,-603.0,-532.0,-826.0
108.0,-611.0,-543.0,-781.0
109.0,-599.0,-544.0,-834.0
110.0,-609.0,-498.0,-548.0
111.0,-610.0,-576.0,-773.0
112.0,-616.0,-575.0,-832.0
113.0,-614.0,-540.0,-792.0
114.0,-604.0,-576.0,-803.0
115.0,-596.0,-547.0,-817.0
116.0,-563.0,-539.0,-826.0
117.0,-583.0,-574.0,-822.0
118.0,-570.0,-571.0,-835.0
119.0,-611.0,-562.0,-818.0
120.0,-548.0,-568.0,-824.0
121.0,-617.0,-576.0,-824.0
122.0,-606.0,-555.0,-827.0
123.0,-411.0,-570.0,-797.0
