0,1,2,3,4
0.0,237.0,420.0,314.0,258.0
1.0,379.0,370.0,326.0,278.0
2.0,313.0,352.0,321.0,162.0
3.0,291.0,339.0,209.0,50.0
4.0,291.0,473.0,347.0,109.0
5.0,394.0,358.0,170.0,282.0
6.0,428.0,312.0,130.0,84.0
7.0,427.0,440.0,237.0,401.0
8.0,329.0,415.0,365.0,248.0
9.0,246.0,349.0,340.0,123.0
10.0,358.0,270.0,318.0,318.0
11.0,341.0,332.0,256.0,278.0
12.0,346.0,337.0,239.0,250.0
13.0,167.0,475.0,332.0,294.0
14.0,448.0,236.0,323.0,312.0
15.0,329.0,166.0,336.0,306.0
16.0,362.0,328.0,261.0,281.0
17.0,351.0,341.0,446.0,292.0
18.0,195.0,331.0,409.0,145.0
19.0,382.0,219.0,365.0,327.0
20.0,289.0,393.0,309.0,242.0
21.0,346.0,368.0,310.0,282.0
22.0,455.0,358.0,426.0,426.0
23.0,238.0,189.0,340.0,295.0
24.0,182.0,286.0,333.0,428.0
25.0,321.0,244.0,356.0,399.0
26.0,161.0,349.0,340.0,290.0
27.0,362.0,336.0,290.0,156.0
28.0,231.0,306.0,309.0,258.0
29.0,217.0,430.0,409.0,183.0
30.0,319.0,337.0,357.0,312.0
31.0,340.0,344.0,357.0,311.0
32.0,356.0,263.0,134.0,156.0
33.0,295.0,341.0,232.0,114.0
34.0,470.0,417.0,372.0,280.0
35.0,313.0,367.0,296.0,420.0
36.0,377.0,215.0,240.0,94.0
37.0,346.0,372.0,286.0,260.0
38.0,450.0,357.0,211.0,164.0
39.0,189.0,321.0,218.0,281.0
40.0,448.0,484.0,334.0,185.0
41.0,442.0,351.0,309.0,277.0
42.0,468.0,355.0,354.0,237.0
43.0,291.0,276.0,340.0,106.0
44.0,217.0,259.0,328.0,255.0
45.0,418.0,317.0,356.0,300.0
46.0,343.0,254.0,233.0,149.0
47.0,364.0,211.0,134.0,125.0
48.0,304.0,330.0,261.0,314.0
49.0,147.0,326.0,374.0,144.0
50.0,358.0,272.0,261.0,381.0
51.0,337.0,428.0,247.0,198.0
52.0,356.0,309.0,357.0,281.0
53.0,364.0,150.0,210.0,292.0
54.0,237.0,330.0,429.0,146.0
55.0,455.0,252.0,138.0,424.0
56.0,364.0,330.0,341.0,285.0
57.0,308.0,349.0,141.0,106.0
58.0,195.0,339.0,223.0,122.0
59.0,352.0,416.0,353.0,292.0
60.0,335.0,247.0,326.0,156.0
61.0,172.0,349.0,336.0,282.0
62.0,181.0,308.0,356.0,312.0
63.0,324.0,420.0,309.0,401.0
64.0,168.0,188.0,446.0,303.0
65.0,440.0,341.0,324.0,267.0
66.0,230.0,282.0,126.0,429.0
67.0,410.0,326.0,330.0,290.0
68.0,362.0,272.0,328.0,246.0
69.0,442.0,341.0,189.0,233.0
70.0,345.0,261.0,183.0,312.0
71.0,252.0,343.0,365.0,420.0
72.0,336.0,436.0,417.0,292.0
73.0,448.0,249.0,220.0,327.0
74.0,227.0,326.0,309.0,303.0
75.0,314.0,290.0,409.0,302.0
76.0,362.0,357.0,351.0,296.0
77.0,402.0,416.0,334.0,276.0
78.0,346.0,354.0,292.0,381.0
79.0,356.0,349.0,334.0,312.0
80.0,356.0,262.0,323.0,311.0
81.0,474.0,349.0,332.0,116.0
82.0,322.0,430.0,415.0,410.0
83.0,201.0,359.0,365.0,132.0
84.0,266.0,186.0,315.0,303.0
85.0,360.0,351.0,303.0,265.0
86.0,244.0,330.0,188.0,400.0
87.0,351.0,372.0,190.0,282.0
88.0,362.0,462.0,320.0,236.0
89.0,326.0,308.0,239.0,92.0
90.0,319.0,307.0,280.0,160.0
91.0,220.0,344.0,336.0,426.0
92.0,280.0,246.0,174.0,304.0
93.0,382.0,310.0,358.0,381.0
94.0,273.0,359.0,330.0,429.0
95.0,229.0,160.0,376.0,211.0
96.0,412.0,237.0,356.0,303.0
97.0,208.0,320.0,278.0,235.0
98.0,356.0,341.0,192.0,388.0
99.0,250.0,346.0,323.0,311.0
100.0,367.0,387.0,346.0,307.0
101.0,344.0,218.0,430.0,327.0
102.0,352.0,265.0,352.0,210.0
103.0,209.0,346.0,376.0,274.0
104.0,356.0,349.0,366.0,208.0
105.0,208.0,218.0,212.0,327.0
106.0,336.0,342.0,361.0,288.0
107.0,365.0,362.0,334.0,187.0
108.0,205.0,329.0,221.0,93.0
109.0,344.0,373.0,317.0,312.0
110.0,362.0,270.0,342.0,282.0
111.0,400.0,299.0,242.0,174.0
112.0,365.0,346.0,231.0,260.0
113.0,406.0,349.0,336.0,66.0
114.0,287.0,391.0,240.0,409.0
115.0,377.0,359.0,374.0,386.0
116.0,206.0,353.0,348.0,182.0
117.0,282.0,357.0,128.0,278.0
118.0,296.0,415.0,446.0,414.0
119.0,341.0,186.0,295.0,288.0
120.0,226.0,239.0,432.0,102.0
121.0,365.0,338.0,334.0,292.0
122.0,322.0,226.0,417.0,295.0
123.0,363.0,436.0,356.0,306.0
124.0,366.0,226.0,374.0,174.0
125.0,206.0,348.0,310.0,259.0
126.0,318.0,280.0,340.0,289.0
127.0,390.0,327.0,290.0,158.0
128.0,275.0,364.0,347.0,304.0
129.0,406.0,327.0,365.0,278.0
130.0,274.0,372.0,365.0,333.0
131.0,334.0,357.0,336.0,451.0
132.0,340.0,329.0,340.0,306.0
133.0,189.0,321.0,197.0,292.0
134.0,349.0,426.0,310.0,312.0
135.0,344.0,337.0,277.0,300.0
136.0,353.0,368.0,352.0,141.0
137.0,438.0,373.0,434.0,302.0
138.0,368.0,327.0,313.0,300.0
139.0,235.0,192.0,389.0,295.0
140.0,362.0,343.0,334.0,400.0
141.0,311.0,371.0,298.0,112.0
142.0,163.0,423.0,177.0,295.0
143.0,361.0,395.0,417.0,285.0
144.0,444.0,349.0,240.0,176.0
145.0,259.0,221.0,244.0,129.0
146.0,394.0,372.0,365.0,307.0
147.0,257.0,288.0,336.0,409.0
148.0,410.0,262.0,357.0,164.0
149.0,406.0,300.0,376.0,129.0
150.0,160.0,268.0,415.0,315.0
151.0,291.0,338.0,251.0,406.0
152.0,356.0,351.0,340.0,288.0
153.0,190.0,351.0,354.0,265.0
154.0,356.0,332.0,409.0,257.0
155.0,284.0,330.0,251.0,440.0
156.0,418.0,408.0,248.0,398.0
157.0,282.0,348.0,312.0,247.0
158.0,283.0,359.0,336.0,250.0
159.0,406.0,436.0,363.0,388.0
160.0,344.0,368.0,375.0,388.0
161.0,418.0,321.0,361.0,208.0
162.0,366.0,324.0,365.0,208.0
163.0,343.0,474.0,356.0,312.0
164.0,276.0,421.0,266.0,290.0
165.0,316.0,375.0,142.0,290.0
166.0,321.0,295.0,329.0,380.0
167.0,301.0,359.0,340.0,423.0
168.0,446.0,360.0,343.0,303.0
169.0,352.0,339.0,355.0,243.0
170.0,291.0,364.0,224.0,146.0
171.0,261.0,350.0,289.0,196.0
172.0,356.0,276.0,234.0,318.0
173.0,358.0,333.0,375.0,312.0
174.0,357.0,168.0,332.0,357.0
175.0,291.0,356.0,362.0,130.0
176.0,410.0,423.0,356.0,324.0
177.0,379.0,323.0,292.0,83.0
178.0,321.0,263.0,374.0,94.0
179.0,330.0,236.0,208.0,171.0
180.0,338.0,330.0,209.0,301.0
181.0,410.0,369.0,334.0,303.0
182.0,227.0,366.0,324.0,281.0
183.0,268.0,323.0,326.0,318.0
184.0,344.0,359.0,198.0,182.0
185.0,468.0,340.0,376.0,208.0
186.0,233.0,245.0,335.0,88.0
187.0,363.0,225.0,324.0,357.0
188.0,282.0,358.0,340.0,113.0
189.0,195.0,256.0,254.0,324.0
190.0,319.0,228.0,383.0,248.0
191.0,363.0,329.0,189.0,176.0
192.0,220.0,454.0,353.0,246.0
193.0,364.0,297.0,356.0,232.0
194.0,216.0,352.0,409.0,97.0
195.0,330.0,323.0,256.0,265.0
196.0,406.0,250.0,243.0,209.0
197.0,257.0,174.0,357.0,324.0
198.0,386.0,358.0,235.0,383.0
199.0,353.0,416.0,434.0,56.0
