0,1,2,3,4
0.0,764.0,795.0,726.0,702.0
1.0,758.0,693.0,770.0,696.0
2.0,695.0,593.0,748.0,708.0
3.0,700.0,685.0,598.0,705.0
4.0,587.0,832.0,629.0,561.0
5.0,764.0,696.0,638.0,656.0
6.0,612.0,757.0,724.0,560.0
7.0,758.0,692.0,771.0,655.0
8.0,791.0,576.0,600.0,668.0
9.0,707.0,770.0,787.0,680.0
10.0,734.0,770.0,724.0,665.0
11.0,723.0,734.0,646.0,500.0
12.0,597.0,619.0,768.0,672.0
13.0,730.0,734.0,645.0,626.0
14.0,654.0,758.0,725.0,530.0
15.0,566.0,764.0,616.0,660.0
16.0,610.0,592.0,667.0,656.0
17.0,809.0,816.0,763.0,538.0
18.0,740.0,614.0,643.0,696.0
19.0,744.0,832.0,749.0,708.0
20.0,715.0,728.0,715.0,727.0
21.0,791.0,703.0,632.0,708.0
22.0,702.0,796.0,763.0,680.0
23.0,590.0,709.0,702.0,691.0
24.0,743.0,727.0,630.0,670.0
25.0,740.0,728.0,583.0,738.0
26.0,757.0,826.0,771.0,549.0
27.0,758.0,654.0,734.0,692.0
28.0,725.0,773.0,779.0,612.0
29.0,714.0,619.0,616.0,656.0
30.0,702.0,648.0,746.0,724.0
31.0,638.0,774.0,724.0,656.0
32.0,804.0,832.0,601.0,724.0
33.0,734.0,654.0,694.0,652.0
34.0,728.0,682.0,638.0,556.0
35.0,740.0,690.0,812.0,663.0
36.0,731.0,759.0,571.0,680.0
37.0,757.0,788.0,734.0,684.0
38.0,740.0,727.0,787.0,783.0
39.0,743.0,691.0,591.0,760.0
40.0,691.0,624.0,757.0,722.0
41.0,744.0,648.0,622.0,709.0
42.0,685.0,638.0,738.0,710.0
43.0,593.0,816.0,726.0,519.0
44.0,582.0,770.0,701.0,454.0
45.0,640.0,644.0,646.0,676.0
46.0,725.0,780.0,747.0,692.0
47.0,814.0,629.0,777.0,614.0
48.0,602.0,739.0,687.0,459.0
49.0,607.0,605.0,586.0,663.0
50.0,814.0,817.0,725.0,686.0
51.0,649.0,654.0,768.0,548.0
52.0,600.0,585.0,608.0,672.0
53.0,828.0,758.0,693.0,478.0
54.0,730.0,744.0,661.0,699.0
55.0,814.0,732.0,724.0,555.0
56.0,600.0,728.0,700.0,679.0
57.0,730.0,643.0,734.0,712.0
58.0,573.0,733.0,830.0,583.0
59.0,654.0,757.0,725.0,692.0
60.0,650.0,791.0,821.0,435.0
61.0,723.0,812.0,645.0,730.0
62.0,733.0,760.0,758.0,690.0
63.0,767.0,738.0,765.0,752.0
64.0,735.0,738.0,830.0,622.0
65.0,714.0,760.0,619.0,684.0
66.0,811.0,621.0,725.0,614.0
67.0,660.0,744.0,601.0,780.0
68.0,587.0,809.0,645.0,538.0
69.0,598.0,759.0,660.0,493.0
70.0,585.0,643.0,829.0,518.0
71.0,633.0,647.0,574.0,711.0
72.0,607.0,718.0,768.0,709.0
73.0,728.0,783.0,759.0,712.0
74.0,618.0,809.0,744.0,724.0
75.0,608.0,770.0,625.0,553.0
76.0,828.0,651.0,724.0,672.0
77.0,567.0,643.0,730.0,509.0
78.0,632.0,742.0,668.0,720.0
79.0,569.0,565.0,758.0,669.0
80.0,778.0,817.0,746.0,548.0
81.0,744.0,832.0,773.0,678.0
82.0,611.0,728.0,643.0,696.0
83.0,764.0,795.0,694.0,622.0
84.0,757.0,729.0,715.0,519.0
85.0,834.0,783.0,726.0,478.0
86.0,734.0,719.0,725.0,661.0
87.0,619.0,758.0,616.0,663.0
88.0,766.0,832.0,755.0,710.0
89.0,704.0,770.0,734.0,452.0
90.0,744.0,722.0,601.0,426.0
91.0,700.0,628.0,821.0,678.0
92.0,639.0,659.0,699.0,709.0
93.0,791.0,816.0,722.0,672.0
94.0,829.0,664.0,667.0,676.0
95.0,762.0,773.0,742.0,602.0
96.0,768.0,770.0,744.0,730.0
97.0,578.0,662.0,651.0,708.0
98.0,734.0,832.0,630.0,586.0
99.0,730.0,783.0,638.0,709.0
100.0,766.0,560.0,602.0,690.0
101.0,772.0,741.0,748.0,486.0
102.0,748.0,757.0,836.0,765.0
103.0,576.0,703.0,747.0,586.0
104.0,768.0,654.0,725.0,557.0
105.0,750.0,643.0,676.0,665.0
106.0,585.0,638.0,645.0,426.0
107.0,654.0,738.0,584.0,696.0
108.0,703.0,742.0,768.0,457.0
109.0,758.0,832.0,660.0,705.0
110.0,727.0,728.0,645.0,712.0
111.0,601.0,580.0,715.0,638.0
112.0,614.0,601.0,757.0,654.0
113.0,766.0,744.0,830.0,545.0
114.0,623.0,757.0,772.0,656.0
115.0,780.0,622.0,743.0,551.0
116.0,814.0,582.0,725.0,515.0
117.0,691.0,624.0,630.0,703.0
118.0,734.0,758.0,747.0,656.0
119.0,702.0,701.0,814.0,663.0
120.0,798.0,652.0,638.0,642.0
121.0,648.0,832.0,700.0,558.0
122.0,762.0,674.0,724.0,547.0
123.0,740.0,727.0,746.0,681.0
124.0,747.0,798.0,773.0,711.0
125.0,717.0,614.0,813.0,681.0
126.0,730.0,744.0,810.0,684.0
127.0,590.0,729.0,700.0,710.0
128.0,771.0,783.0,699.0,493.0
129.0,728.0,791.0,772.0,663.0
130.0,564.0,679.0,617.0,680.0
131.0,758.0,793.0,648.0,439.0
132.0,734.0,585.0,638.0,783.0
133.0,830.0,693.0,601.0,712.0
