0,1,2,3
0.0,2440.43896484375,1868.3175048828125,1048.88916015625
1.0,2497.285888671875,42177.19921875,1922.86279296875
2.0,2308.72021484375,1633.62841796875,1252.9058837890625
3.0,2401.588134765625,1336.6446533203125,1252.1181640625
4.0,2513.305908203125,1775.6009521484375,1877.7843017578125
5.0,2203.552001953125,1243.3792724609375,1184.3499755859375
6.0,2303.50048828125,1941.3179931640625,1115.110107421875
7.0,2261.546630859375,1485.087646484375,1748.8502197265625
8.0,2225.508056640625,1269.109130859375,1271.99462890625
9.0,2249.50146484375,1747.333984375,1248.768310546875
10.0,2248.10693359375,9026.5322265625,1084.6732177734375
11.0,2828.288330078125,1281.5301513671875,1870.3140869140625
12.0,7696.29345703125,1777.8564453125,1885.972900390625
13.0,2269.681396484375,1337.357177734375,1591.4700927734375
14.0,2497.285888671875,1778.7327880859375,1191.55615234375
15.0,3011.3935546875,1569.6126708984375,1016.4570922851562
16.0,2239.232421875,1524.356201171875,1060.516357421875
17.0,3403.508544921875,1762.335205078125,1126.393310546875
18.0,3122.30712890625,7673.24462890625,1169.91162109375
19.0,2248.10693359375,1389.26513671875,1131.6669921875
20.0,2446.865234375,2332.96923828125,1350.3946533203125
21.0,2526.463623046875,1508.2200927734375,1048.88916015625
22.0,5036.9736328125,1280.6365966796875,1138.61572265625
23.0,2332.402587890625,1793.7310791015625,1025.3770751953125
24.0,2719.714599609375,1894.3778076171875,1272.18505859375
25.0,2298.110595703125,1361.5614013671875,1623.5364990234375
26.0,36630.7421875,1423.7325439453125,1455.844970703125
27.0,2238.7802734375,1388.91455078125,1060.516357421875
28.0,2339.5009765625,1811.872802734375,12063.7080078125
29.0,2263.939208984375,1389.5552978515625,1115.110107421875
30.0,2530.63818359375,1389.5667724609375,1097.6357421875
31.0,2329.543212890625,1246.775390625,1138.61572265625
32.0,2274.405029296875,1340.3367919921875,1025.3770751953125
33.0,2207.394775390625,42229.9609375,1045.5609130859375
34.0,2682.77783203125,2663.8544921875,1889.671142578125
35.0,4298.61376953125,1389.5552978515625,1045.5609130859375
36.0,2332.402587890625,1245.5428466796875,3067.063232421875
37.0,2196.227294921875,6721.15087890625,1062.204345703125
38.0,2295.671142578125,2198.131103515625,1271.410400390625
39.0,11610.1416015625,1760.346923828125,1095.9931640625
40.0,2447.60791015625,1322.7237548828125,1025.3770751953125
41.0,2203.4521484375,1991.912841796875,1138.884033203125
42.0,2298.110595703125,1269.953857421875,1034.8641357421875
43.0,2440.43896484375,1879.7301025390625,1293.4984130859375
44.0,2551.56103515625,1389.5552978515625,1277.673095703125
45.0,2190.957763671875,1405.2403564453125,1138.6221923828125
46.0,2324.552490234375,1310.340087890625,1045.4288330078125
47.0,3835.23193359375,1688.3665771484375,1177.5203857421875
48.0,2701.733642578125,1633.62841796875,1012.1441650390625
49.0,2369.24560546875,1389.11572265625,1065.0997314453125
50.0,2209.244140625,2297.38427734375,1065.0997314453125
51.0,3245.741455078125,1389.727783203125,1138.6221923828125
52.0,3942.948486328125,1283.397705078125,1236.7298583984375
53.0,2507.9453125,1294.4539794921875,1095.1492919921875
54.0,19108.138671875,9481.2080078125,1030.8671875
55.0,2342.495361328125,1290.3250732421875,31279.32421875
56.0,3020.602783203125,2350.105224609375,1126.393310546875
57.0,2326.56640625,3224.231201171875,1037.68603515625
58.0,2627.850830078125,1285.5928955078125,11684.41796875
59.0,2209.244140625,1612.717041015625,1041.2025146484375
60.0,2658.42333984375,2043.3782958984375,1082.8836669921875
61.0,2325.85888671875,1426.5540771484375,1915.7108154296875
62.0,2307.052734375,1779.511474609375,1056.939208984375
63.0,2447.60791015625,2110.793212890625,1200.993408203125
64.0,2500.55029296875,1710.412841796875,1138.61572265625
65.0,2439.2177734375,4421.40673828125,1045.4288330078125
66.0,3764.000244140625,1281.558837890625,1647.0030517578125
67.0,2526.399169921875,1412.564208984375,1447.3641357421875
68.0,2248.10693359375,1277.358154296875,1450.4111328125
69.0,2308.72021484375,1408.5963134765625,1012.1441650390625
70.0,2298.8798828125,3395.9072265625,1018.2618408203125
71.0,2274.36083984375,1243.3792724609375,1256.33154296875
72.0,2459.339111328125,1423.7325439453125,1025.3770751953125
73.0,15600.732421875,1339.770751953125,1298.60986328125
74.0,2225.508056640625,1290.632568359375,1170.7491455078125
75.0,2478.3798828125,1695.5380859375,1298.451904296875
76.0,2771.917236328125,1280.6365966796875,1218.614990234375
77.0,2225.508056640625,1361.6015625,1137.0186767578125
78.0,2207.394775390625,1697.7706298828125,1062.204345703125
79.0,2977.101806640625,1759.4332275390625,1045.4288330078125
80.0,2671.768798828125,2824.689697265625,1357.60302734375
81.0,3203.062255859375,1283.28857421875,1243.972900390625
82.0,3179.969970703125,1243.3792724609375,1762.1588134765625
83.0,2308.72021484375,1339.2132568359375,3415.679443359375
84.0,2388.41259765625,1976.201904296875,1096.04296875
85.0,2290.10498046875,42233.328125,1619.8685302734375
86.0,2249.50146484375,3368.3154296875,1795.90234375
87.0,2203.552001953125,1481.958740234375,1914.948974609375
88.0,2333.380126953125,1389.5667724609375,1298.6466064453125
89.0,2284.732666015625,3224.231201171875,1861.6839599609375
90.0,2455.601806640625,1422.3792724609375,1034.8641357421875
91.0,2714.80615234375,1310.340087890625,1115.110107421875
92.0,2295.677001953125,1281.5244140625,1138.518310546875
93.0,3482.07958984375,2347.346923828125,1486.7816162109375
94.0,2438.6806640625,1338.1617431640625,1050.6268310546875
95.0,3297.7353515625,1251.4559326171875,1298.60986328125
96.0,2238.7802734375,3936.116455078125,1976.787841796875
97.0,2248.10693359375,1285.5928955078125,1030.8671875
98.0,2509.59814453125,1251.4559326171875,1125.616455078125
99.0,2207.394775390625,1484.20556640625,1298.451904296875
100.0,2284.732666015625,1339.770751953125,1725.4593505859375
101.0,2900.494873046875,1432.56201171875,1034.8641357421875
102.0,2196.227294921875,35174.640625,1298.6466064453125
103.0,3360.43017578125,1342.652587890625,1068.808837890625
104.0,2339.20166015625,1480.119873046875,1135.8717041015625
105.0,2249.50146484375,1481.7174072265625,1025.3770751953125
106.0,2471.114013671875,42233.328125,1090.7908935546875
107.0,2303.50048828125,1484.20556640625,1068.808837890625
108.0,2332.402587890625,1290.3250732421875,1132.28369140625
109.0,2248.10693359375,1251.4559326171875,31260.712890625
110.0,3135.796630859375,4388.53125,1016.4570922851562
111.0,2585.744140625,1483.31494140625,2221.99658203125
112.0,7211.583984375,2032.4140625,1203.1573486328125
113.0,2248.10693359375,1338.9805908203125,1034.8641357421875
114.0,2270.27734375,1307.5703125,1819.6956787109375
115.0,2536.007568359375,1323.623046875,1126.9407958984375
116.0,2446.013916015625,2228.8603515625,1012.1441650390625
117.0,2263.939208984375,1307.5703125,12846.486328125
118.0,2241.031982421875,1243.3792724609375,1068.808837890625
119.0,2285.5341796875,1656.433349609375,1277.4393310546875
120.0,2196.227294921875,1423.7325439453125,1072.892333984375
121.0,2549.68798828125,1243.3792724609375,1256.33154296875
122.0,2332.402587890625,1281.558837890625,1349.55078125
123.0,3899.9521484375,1404.8323974609375,1133.623291015625
124.0,2607.759033203125,2278.949462890625,1357.60302734375
125.0,2196.227294921875,1285.5928955078125,1054.2623291015625
126.0,3666.203369140625,1775.6009521484375,1203.1573486328125
127.0,2431.438232421875,1318.617919921875,1072.892333984375
128.0,2228.255859375,1339.2132568359375,1543.4139404296875
129.0,2649.88916015625,1756.9852294921875,1258.188232421875
130.0,2440.506591796875,1485.00439453125,1060.516357421875
131.0,2303.50048828125,1261.2479248046875,1090.7908935546875
132.0,2363.849609375,1269.109130859375,1272.18505859375
133.0,2263.939208984375,1412.564208984375,1258.7401123046875
134.0,2429.098388671875,2348.654296875,1138.076904296875
135.0,2361.4541015625,1310.8717041015625,1016.4570922851562
136.0,2207.394775390625,1342.652587890625,1050.780517578125
137.0,3048.952880859375,1426.9879150390625,1056.989013671875
138.0,2463.924560546875,1593.095703125,1025.3770751953125
139.0,2228.255859375,1394.847900390625,1068.808837890625
140.0,2270.27734375,1423.7325439453125,1084.6732177734375
141.0,2249.50146484375,38029.078125,1072.892333984375
142.0,2539.286865234375,1289.8912353515625,1082.8836669921875
143.0,2493.86279296875,1283.397705078125,1229.588623046875
144.0,2653.68798828125,1481.958740234375,1215.2412109375
145.0,14529.494140625,1339.2132568359375,2301.55859375
146.0,2490.392822265625,25494.017578125,20648.43359375
147.0,3185.0400390625,24569.39453125,1218.8551025390625
148.0,2209.244140625,1675.172607421875,1030.8671875
149.0,2236.003173828125,3395.9072265625,1056.939208984375
150.0,2455.484375,1281.5301513671875,1072.892333984375
151.0,14348.7900390625,2010.002685546875,1065.0997314453125
152.0,3152.248291015625,3209.0576171875,1072.892333984375
153.0,2284.732666015625,2311.405517578125,1205.34521484375
154.0,2431.438232421875,42232.57421875,12895.0400390625
155.0,2501.7099609375,2083.816162109375,1067.33740234375
156.0,2274.36083984375,1423.7325439453125,1034.8641357421875
157.0,3154.661376953125,42233.2734375,1138.247802734375
158.0,2225.508056640625,1389.2335205078125,1243.972900390625
159.0,2284.732666015625,1388.12158203125,1062.204345703125
160.0,2207.394775390625,1322.7237548828125,1056.9847412109375
161.0,2461.555419921875,1322.7237548828125,1384.006103515625
162.0,2263.31396484375,1404.8323974609375,1135.8717041015625
163.0,2190.957763671875,1401.0799560546875,1025.3770751953125
164.0,2660.266845703125,7893.478515625,6561.15966796875
165.0,2359.22314453125,1484.20556640625,1138.61572265625
166.0,2298.8798828125,42233.32421875,1447.3641357421875
167.0,2207.394775390625,1336.6446533203125,1297.5927734375
168.0,2808.0966796875,1435.5242919921875,1327.808837890625
169.0,2701.343017578125,2297.38427734375,1851.5369873046875
170.0,2419.38134765625,1294.4539794921875,1097.6357421875
171.0,2371.9814453125,1245.5428466796875,1045.4288330078125
172.0,2263.939208984375,1389.2335205078125,1056.989013671875
173.0,2680.819580078125,1318.617919921875,1131.6669921875
174.0,2399.6474609375,5630.35693359375,1219.2425537109375
175.0,3051.354248046875,1473.7010498046875,1768.544921875
176.0,2409.041748046875,1748.6212158203125,1041.81494140625
177.0,2682.77490234375,1481.7174072265625,1072.892333984375
178.0,2298.8798828125,1283.28857421875,1169.91162109375
179.0,2207.394775390625,2337.353759765625,1045.4288330078125
180.0,2497.781982421875,1389.727783203125,1914.71533203125
181.0,2298.8798828125,1290.632568359375,1050.780517578125
182.0,2641.572265625,5495.3232421875,1448.770751953125
183.0,2207.394775390625,1287.4317626953125,1098.2913818359375
184.0,2511.339111328125,1423.7325439453125,1887.9486083984375
185.0,2422.9833984375,4421.40380859375,1137.6246337890625
