0,1,2
0.0,2186.042724609375,2276.1240234375
1.0,2170.70849609375,2243.24609375
2.0,1829.629638671875,2218.674560546875
3.0,1634.424072265625,2012.113525390625
4.0,1742.0277099609375,2549.03515625
5.0,1737.1622314453125,2201.4033203125
6.0,1718.3304443359375,2188.806640625
7.0,2009.9749755859375,7651.8271484375
8.0,1804.6185302734375,2220.787841796875
9.0,2185.160888671875,2036.8953857421875
10.0,2732.172119140625,2266.40869140625
11.0,2106.56396484375,2109.951171875
12.0,3684.29296875,2295.709716796875
13.0,1814.37939453125,2088.4990234375
14.0,1799.5670166015625,2303.49462890625
15.0,1678.950927734375,2252.101318359375
16.0,17662.646484375,2814.8662109375
17.0,1991.4190673828125,4722.97705078125
18.0,1732.3687744140625,2214.146484375
19.0,1914.681884765625,2309.596435546875
20.0,1879.4898681640625,2064.74169921875
21.0,4694.06103515625,4190.6474609375
22.0,1683.8043212890625,3654.95166015625
23.0,1724.8216552734375,2411.651123046875
24.0,1652.4459228515625,2144.0546875
25.0,4260.880859375,2147.247314453125
26.0,3008.242431640625,2218.345458984375
27.0,1879.4898681640625,2139.05078125
28.0,1681.0806884765625,2020.676025390625
29.0,2010.580810546875,11474.7783203125
30.0,1640.6273193359375,21721.19921875
31.0,2140.387939453125,2063.177490234375
32.0,10256.6708984375,2203.123046875
33.0,1633.9381103515625,2039.392822265625
34.0,1646.1466064453125,2131.650146484375
35.0,1785.522705078125,2035.9989013671875
36.0,4320.59765625,65260.15234375
37.0,1687.2899169921875,14504.228515625
38.0,1604.115478515625,2186.427978515625
39.0,10316.4482421875,2112.201416015625
40.0,1666.0223388671875,3222.966064453125
41.0,2399.648193359375,2157.154541015625
42.0,1850.4232177734375,3391.727783203125
43.0,1734.28857421875,2214.146484375
44.0,1961.58447265625,2423.772216796875
45.0,3551.09619140625,2222.544189453125
46.0,1731.954833984375,2349.86572265625
47.0,1643.1829833984375,2157.154541015625
48.0,1673.215576171875,2032.77880859375
49.0,1763.13330078125,2591.216552734375
50.0,1657.1134033203125,2032.15673828125
51.0,8429.556640625,2189.79443359375
52.0,1755.3641357421875,2115.4033203125
53.0,2000.9639892578125,3092.48876953125
54.0,1771.1783447265625,2087.236572265625
55.0,1611.95654296875,2682.019287109375
56.0,1652.3319091796875,2903.262939453125
57.0,1660.1490478515625,2157.154541015625
58.0,1635.3238525390625,2201.4033203125
59.0,1645.3187255859375,4985.99951171875
60.0,1911.3642578125,2171.94677734375
61.0,1772.0302734375,2266.40869140625
62.0,1601.0977783203125,3482.10986328125
63.0,1601.0977783203125,3740.786865234375
64.0,1812.15966796875,2976.556396484375
65.0,1846.4036865234375,2154.41015625
66.0,1733.964599609375,7353.60791015625
67.0,3326.697998046875,6718.93115234375
68.0,2584.715087890625,2319.89697265625
69.0,1640.6273193359375,2014.2083740234375
70.0,1764.453125,2835.686767578125
71.0,2817.34423828125,2413.6728515625
72.0,1699.9964599609375,3329.027587890625
73.0,2005.4154052734375,29210.72265625
74.0,27233.6484375,4435.67578125
75.0,1612.9644775390625,2433.87158203125
76.0,2402.2158203125,2155.27001953125
77.0,1631.25634765625,2200.790283203125
78.0,1927.5203857421875,2050.818603515625
79.0,1765.910888671875,2121.834228515625
80.0,25649.392578125,2551.12109375
81.0,1911.17822265625,2541.2412109375
82.0,1810.017822265625,2066.95556640625
83.0,1698.9886474609375,2639.7373046875
84.0,1657.1134033203125,2351.18310546875
85.0,1673.281494140625,2396.26416015625
86.0,1765.77294921875,2773.251953125
87.0,1646.650634765625,2442.83642578125
88.0,1790.9100341796875,3313.055419921875
89.0,1762.6292724609375,2779.280517578125
90.0,1710.915283203125,2028.8634033203125
91.0,1607.1751708984375,49796.34375
92.0,7291.619140625,2106.712646484375
93.0,1726.5374755859375,3178.58935546875
94.0,1782.529052734375,2184.223388671875
95.0,2983.8671875,2012.113525390625
96.0,1677.9610595703125,2094.8935546875
97.0,3235.286376953125,3010.531982421875
98.0,2732.760009765625,2018.1329345703125
99.0,1713.5909423828125,6230.90966796875
100.0,1616.2401123046875,2161.472412109375
101.0,3004.642822265625,2591.216552734375
102.0,16612.46875,11778.595703125
103.0,1646.944580078125,2092.176513671875
