0,1,2
0.0,999.0,1133.0
1.0,1115.0,1117.0
2.0,1223.0,900.0
3.0,1199.0,1182.0
4.0,1125.0,928.0
5.0,1126.0,1075.0
6.0,1175.0,1137.0
7.0,1229.0,948.0
8.0,1120.0,1061.0
9.0,1211.0,922.0
10.0,1175.0,1112.0
11.0,1096.0,1129.0
12.0,991.0,1120.0
13.0,1166.0,1054.0
14.0,1186.0,1079.0
15.0,1144.0,1058.0
16.0,1132.0,1096.0
17.0,978.0,1111.0
18.0,998.0,1076.0
19.0,1135.0,1120.0
20.0,1211.0,1104.0
21.0,968.0,1025.0
22.0,1164.0,825.0
23.0,1123.0,1079.0
24.0,1164.0,1072.0
25.0,1124.0,821.0
26.0,1031.0,1074.0
27.0,1052.0,1094.0
28.0,1040.0,1025.0
29.0,992.0,871.0
30.0,1211.0,826.0
31.0,1114.0,1121.0
32.0,1063.0,910.0
33.0,1116.0,880.0
34.0,1205.0,1065.0
35.0,1092.0,1108.0
36.0,1115.0,1105.0
37.0,1048.0,815.0
38.0,1127.0,1162.0
39.0,1104.0,1081.0
40.0,1043.0,801.0
41.0,1140.0,1096.0
42.0,1212.0,1021.0
43.0,1164.0,1020.0
44.0,1135.0,1181.0
45.0,1211.0,1064.0
46.0,985.0,1003.0
47.0,1046.0,1056.0
48.0,1135.0,1074.0
49.0,1156.0,1109.0
50.0,1126.0,1092.0
51.0,1120.0,962.0
52.0,1166.0,797.0
53.0,993.0,1160.0
54.0,976.0,1063.0
55.0,1164.0,1145.0
56.0,1048.0,829.0
57.0,1124.0,1056.0
58.0,1175.0,1075.0
59.0,1123.0,1022.0
60.0,1126.0,1156.0
61.0,1105.0,1062.0
62.0,1134.0,996.0
63.0,1176.0,1054.0
64.0,1126.0,1094.0
65.0,1044.0,1184.0
66.0,1132.0,1112.0
67.0,1094.0,1108.0
68.0,1156.0,855.0
69.0,1034.0,1030.0
70.0,1005.0,1079.0
71.0,1211.0,937.0
72.0,1212.0,857.0
73.0,1206.0,1101.0
74.0,987.0,920.0
75.0,1102.0,1063.0
76.0,1124.0,1022.0
77.0,990.0,1074.0
78.0,1124.0,1063.0
79.0,1156.0,998.0
80.0,1124.0,1109.0
81.0,1141.0,814.0
82.0,1151.0,1121.0
