0,1,2,3
0.0,741.0,788.0,694.0
1.0,732.0,808.0,727.0
2.0,779.0,828.0,546.0
3.0,754.0,590.0,780.0
4.0,810.0,760.0,684.0
5.0,652.0,786.0,550.0
6.0,690.0,637.0,688.0
7.0,733.0,751.0,523.0
8.0,700.0,743.0,682.0
9.0,691.0,716.0,694.0
10.0,627.0,603.0,779.0
11.0,710.0,691.0,465.0
12.0,812.0,589.0,682.0
13.0,757.0,738.0,780.0
14.0,745.0,874.0,696.0
15.0,591.0,748.0,701.0
16.0,744.0,691.0,609.0
17.0,781.0,733.0,703.0
18.0,812.0,531.0,489.0
19.0,668.0,715.0,662.0
20.0,726.0,703.0,686.0
21.0,673.0,819.0,643.0
22.0,812.0,642.0,644.0
23.0,574.0,774.0,712.0
24.0,810.0,713.0,755.0
25.0,781.0,722.0,643.0
26.0,655.0,598.0,642.0
27.0,773.0,722.0,656.0
28.0,586.0,739.0,599.0
29.0,657.0,755.0,684.0
30.0,631.0,813.0,585.0
31.0,661.0,631.0,735.0
32.0,703.0,777.0,751.0
33.0,808.0,754.0,706.0
34.0,810.0,732.0,547.0
35.0,812.0,662.0,493.0
36.0,713.0,634.0,582.0
37.0,623.0,472.0,708.0
38.0,638.0,777.0,684.0
39.0,757.0,733.0,694.0
40.0,644.0,719.0,628.0
41.0,749.0,729.0,586.0
42.0,743.0,703.0,619.0
43.0,595.0,733.0,679.0
44.0,814.0,861.0,574.0
45.0,570.0,777.0,475.0
46.0,710.0,839.0,631.0
47.0,765.0,577.0,449.0
48.0,868.0,659.0,574.0
49.0,571.0,733.0,765.0
50.0,779.0,599.0,680.0
51.0,762.0,488.0,665.0
52.0,827.0,715.0,704.0
53.0,741.0,721.0,688.0
54.0,584.0,575.0,552.0
55.0,735.0,715.0,610.0
56.0,812.0,634.0,463.0
57.0,754.0,746.0,573.0
58.0,757.0,717.0,476.0
59.0,572.0,755.0,709.0
60.0,602.0,809.0,712.0
61.0,758.0,728.0,540.0
62.0,723.0,644.0,792.0
63.0,780.0,753.0,780.0
64.0,811.0,747.0,542.0
65.0,812.0,680.0,706.0
66.0,757.0,639.0,677.0
67.0,692.0,809.0,765.0
68.0,687.0,812.0,788.0
69.0,594.0,784.0,708.0
70.0,651.0,662.0,631.0
71.0,737.0,774.0,605.0
72.0,613.0,804.0,572.0
73.0,675.0,763.0,493.0
74.0,703.0,788.0,507.0
75.0,763.0,733.0,614.0
76.0,777.0,721.0,696.0
77.0,602.0,593.0,639.0
78.0,777.0,777.0,706.0
79.0,772.0,703.0,688.0
80.0,779.0,719.0,478.0
81.0,634.0,736.0,547.0
82.0,589.0,684.0,658.0
83.0,741.0,729.0,697.0
84.0,777.0,754.0,650.0
85.0,758.0,719.0,708.0
86.0,759.0,686.0,730.0
87.0,763.0,719.0,498.0
88.0,654.0,575.0,670.0
89.0,585.0,572.0,665.0
