0,1,2
0.0,257.0,306.0
1.0,366.0,340.0
2.0,380.0,430.0
3.0,233.0,145.0
4.0,321.0,164.0
5.0,362.0,419.0
6.0,295.0,217.0
7.0,344.0,302.0
8.0,364.0,387.0
9.0,337.0,285.0
10.0,319.0,301.0
11.0,344.0,85.0
12.0,356.0,326.0
13.0,192.0,116.0
14.0,382.0,301.0
15.0,361.0,68.0
16.0,375.0,306.0
17.0,309.0,308.0
18.0,390.0,260.0
19.0,346.0,288.0
20.0,324.0,86.0
21.0,343.0,168.0
22.0,295.0,307.0
23.0,351.0,249.0
24.0,382.0,246.0
25.0,344.0,266.0
26.0,294.0,247.0
27.0,379.0,306.0
28.0,363.0,160.0
29.0,294.0,253.0
30.0,317.0,273.0
31.0,324.0,161.0
32.0,367.0,380.0
33.0,363.0,131.0
34.0,344.0,264.0
35.0,182.0,246.0
36.0,356.0,289.0
37.0,226.0,307.0
38.0,206.0,341.0
39.0,339.0,187.0
40.0,324.0,249.0
41.0,361.0,281.0
42.0,338.0,294.0
43.0,239.0,312.0
44.0,221.0,108.0
45.0,366.0,318.0
46.0,224.0,281.0
47.0,365.0,322.0
48.0,390.0,196.0
49.0,202.0,389.0
50.0,313.0,164.0
51.0,367.0,409.0
52.0,367.0,163.0
53.0,361.0,282.0
54.0,355.0,300.0
55.0,358.0,312.0
56.0,362.0,303.0
57.0,356.0,289.0
58.0,270.0,262.0
59.0,298.0,156.0
60.0,345.0,171.0
61.0,350.0,168.0
62.0,386.0,290.0
63.0,176.0,205.0
64.0,218.0,68.0
65.0,257.0,300.0
66.0,384.0,212.0
67.0,227.0,401.0
68.0,335.0,307.0
69.0,264.0,312.0
70.0,440.0,282.0
71.0,167.0,151.0
72.0,368.0,197.0
73.0,300.0,343.0
74.0,279.0,334.0
75.0,406.0,292.0
76.0,427.0,290.0
77.0,379.0,285.0
78.0,442.0,306.0
79.0,274.0,134.0
80.0,224.0,257.0
81.0,363.0,265.0
82.0,380.0,381.0
83.0,163.0,280.0
84.0,364.0,291.0
85.0,343.0,295.0
86.0,450.0,277.0
87.0,359.0,303.0
88.0,464.0,312.0
89.0,381.0,245.0
90.0,361.0,406.0
91.0,401.0,205.0
92.0,364.0,343.0
93.0,379.0,306.0
94.0,367.0,236.0
95.0,216.0,292.0
96.0,216.0,248.0
97.0,376.0,258.0
98.0,188.0,312.0
99.0,338.0,424.0
100.0,300.0,276.0
101.0,300.0,312.0
102.0,470.0,314.0
103.0,488.0,273.0
104.0,228.0,419.0
105.0,408.0,268.0
106.0,338.0,426.0
107.0,322.0,237.0
108.0,291.0,312.0
109.0,362.0,123.0
110.0,256.0,288.0
111.0,442.0,298.0
112.0,246.0,207.0
113.0,365.0,301.0
114.0,192.0,194.0
115.0,347.0,134.0
116.0,381.0,230.0
117.0,341.0,233.0
118.0,320.0,248.0
119.0,322.0,280.0
120.0,406.0,162.0
121.0,343.0,93.0
122.0,338.0,264.0
123.0,257.0,134.0
