0,1,2
0.0,1011.0,877.0
1.0,881.0,988.0
2.0,917.0,876.0
3.0,947.0,683.0
4.0,1009.0,753.0
5.0,885.0,827.0
6.0,793.0,795.0
7.0,894.0,707.0
8.0,945.0,863.0
9.0,958.0,877.0
10.0,780.0,962.0
11.0,982.0,884.0
12.0,1085.0,968.0
13.0,1085.0,882.0
14.0,819.0,904.0
15.0,977.0,855.0
16.0,883.0,673.0
17.0,922.0,929.0
18.0,958.0,870.0
19.0,788.0,927.0
20.0,877.0,886.0
21.0,959.0,854.0
22.0,829.0,853.0
23.0,931.0,1060.0
24.0,904.0,860.0
25.0,942.0,854.0
26.0,965.0,907.0
27.0,938.0,913.0
28.0,824.0,870.0
29.0,977.0,692.0
30.0,792.0,925.0
31.0,993.0,886.0
32.0,940.0,968.0
33.0,938.0,780.0
34.0,1011.0,674.0
35.0,919.0,833.0
36.0,962.0,656.0
37.0,1005.0,846.0
38.0,922.0,888.0
39.0,893.0,968.0
40.0,904.0,730.0
41.0,826.0,787.0
42.0,977.0,930.0
43.0,958.0,896.0
44.0,787.0,694.0
45.0,876.0,1002.0
46.0,941.0,962.0
47.0,1021.0,888.0
48.0,985.0,879.0
49.0,970.0,815.0
50.0,909.0,882.0
51.0,850.0,925.0
52.0,904.0,928.0
53.0,977.0,678.0
54.0,1048.0,747.0
55.0,863.0,715.0
56.0,788.0,850.0
57.0,1013.0,914.0
58.0,811.0,904.0
59.0,934.0,924.0
60.0,891.0,888.0
61.0,900.0,950.0
62.0,989.0,758.0
63.0,976.0,914.0
64.0,904.0,907.0
65.0,822.0,914.0
66.0,826.0,925.0
67.0,1011.0,768.0
68.0,930.0,807.0
69.0,1021.0,884.0
70.0,906.0,780.0
71.0,799.0,709.0
72.0,988.0,699.0
73.0,945.0,756.0
74.0,938.0,690.0
75.0,938.0,759.0
76.0,820.0,834.0
77.0,1085.0,740.0
78.0,1046.0,714.0
79.0,959.0,908.0
80.0,962.0,906.0
81.0,969.0,887.0
82.0,982.0,967.0
83.0,978.0,945.0
84.0,858.0,966.0
85.0,937.0,1008.0
86.0,801.0,663.0
87.0,897.0,706.0
88.0,1013.0,929.0
89.0,782.0,888.0
90.0,884.0,807.0
91.0,897.0,674.0
92.0,935.0,716.0
93.0,965.0,904.0
94.0,877.0,944.0
95.0,929.0,960.0
96.0,938.0,826.0
97.0,931.0,741.0
98.0,863.0,967.0
99.0,945.0,904.0
100.0,905.0,800.0
101.0,985.0,890.0
102.0,975.0,723.0
103.0,1003.0,755.0
104.0,862.0,819.0
105.0,826.0,896.0
106.0,947.0,878.0
107.0,975.0,759.0
108.0,940.0,774.0
109.0,970.0,870.0
110.0,812.0,833.0
111.0,1012.0,931.0
112.0,942.0,668.0
113.0,768.0,722.0
114.0,982.0,962.0
115.0,853.0,929.0
116.0,774.0,877.0
117.0,981.0,962.0
118.0,1046.0,971.0
119.0,954.0,877.0
120.0,969.0,830.0
121.0,796.0,863.0
122.0,938.0,919.0
123.0,874.0,907.0
124.0,982.0,895.0
125.0,945.0,956.0
126.0,949.0,672.0
127.0,956.0,919.0
128.0,1013.0,668.0
129.0,977.0,756.0
130.0,919.0,816.0
131.0,839.0,906.0
132.0,900.0,894.0
133.0,938.0,962.0
134.0,803.0,731.0
135.0,1020.0,731.0
136.0,908.0,690.0
137.0,826.0,924.0
138.0,806.0,758.0
139.0,930.0,1002.0
140.0,800.0,855.0
141.0,869.0,870.0
142.0,950.0,850.0
143.0,985.0,884.0
144.0,921.0,726.0
145.0,854.0,918.0
146.0,978.0,762.0
147.0,977.0,1046.0
148.0,824.0,855.0
149.0,1048.0,968.0
150.0,860.0,873.0
151.0,977.0,1060.0
152.0,882.0,896.0
153.0,831.0,1002.0
154.0,953.0,966.0
155.0,938.0,924.0
156.0,1012.0,718.0
157.0,970.0,895.0
158.0,1012.0,701.0
159.0,980.0,654.0
160.0,938.0,866.0
161.0,980.0,820.0
162.0,912.0,933.0
163.0,940.0,798.0
164.0,1085.0,678.0
165.0,891.0,971.0
166.0,945.0,928.0
167.0,794.0,882.0
168.0,893.0,830.0
169.0,887.0,738.0
170.0,778.0,902.0
171.0,993.0,865.0
172.0,851.0,965.0
173.0,986.0,836.0
174.0,1012.0,711.0
175.0,804.0,925.0
176.0,908.0,1002.0
177.0,1019.0,711.0
178.0,951.0,904.0
179.0,1020.0,1046.0
180.0,961.0,886.0
181.0,947.0,791.0
182.0,979.0,808.0
183.0,885.0,855.0
184.0,990.0,914.0
185.0,962.0,966.0
186.0,949.0,701.0
187.0,868.0,896.0
188.0,960.0,967.0
189.0,977.0,1002.0
190.0,882.0,719.0
191.0,825.0,907.0
192.0,826.0,765.0
193.0,878.0,710.0
194.0,947.0,868.0
195.0,825.0,896.0
196.0,917.0,919.0
197.0,846.0,919.0
198.0,853.0,907.0
199.0,933.0,813.0
200.0,944.0,682.0
201.0,814.0,790.0
202.0,979.0,802.0
203.0,826.0,910.0
204.0,938.0,1002.0
205.0,1005.0,688.0
206.0,976.0,702.0
207.0,863.0,882.0
208.0,1046.0,786.0
209.0,869.0,934.0
210.0,942.0,1002.0
211.0,942.0,968.0
212.0,869.0,910.0
213.0,915.0,815.0
214.0,831.0,969.0
215.0,906.0,827.0
216.0,896.0,880.0
217.0,977.0,962.0
218.0,981.0,731.0
219.0,782.0,920.0
220.0,980.0,971.0
221.0,980.0,723.0
222.0,940.0,846.0
223.0,949.0,919.0
224.0,957.0,936.0
225.0,982.0,660.0
226.0,951.0,654.0
227.0,954.0,752.0
228.0,979.0,663.0
229.0,812.0,886.0
230.0,989.0,920.0
231.0,961.0,825.0
232.0,949.0,942.0
233.0,935.0,971.0
234.0,970.0,904.0
235.0,951.0,928.0
236.0,1085.0,755.0
237.0,827.0,919.0
238.0,982.0,755.0
239.0,930.0,954.0
240.0,935.0,893.0
241.0,1048.0,732.0
242.0,976.0,908.0
243.0,840.0,701.0
244.0,843.0,933.0
245.0,1021.0,1025.0
246.0,924.0,791.0
247.0,943.0,1060.0
248.0,950.0,860.0
249.0,1060.0,907.0
250.0,951.0,1046.0
251.0,945.0,910.0
252.0,802.0,884.0
253.0,863.0,920.0
254.0,980.0,988.0
255.0,975.0,878.0
256.0,896.0,918.0
257.0,803.0,1046.0
258.0,979.0,842.0
259.0,935.0,878.0
260.0,802.0,756.0
261.0,960.0,904.0
262.0,849.0,880.0
263.0,801.0,936.0
264.0,876.0,918.0
265.0,958.0,967.0
266.0,807.0,790.0
267.0,807.0,918.0
268.0,949.0,918.0
269.0,812.0,967.0
270.0,977.0,899.0
271.0,829.0,882.0
272.0,817.0,908.0
273.0,788.0,897.0
274.0,965.0,714.0
275.0,1085.0,877.0
276.0,1060.0,882.0
277.0,957.0,969.0
278.0,952.0,887.0
279.0,977.0,780.0
280.0,848.0,955.0
281.0,1011.0,888.0
282.0,951.0,804.0
283.0,908.0,906.0
284.0,980.0,845.0
285.0,938.0,688.0
286.0,914.0,929.0
287.0,794.0,927.0
288.0,860.0,841.0
289.0,863.0,882.0
290.0,967.0,884.0
291.0,986.0,801.0
292.0,942.0,825.0
293.0,921.0,886.0
294.0,980.0,771.0
295.0,960.0,962.0
296.0,943.0,839.0
297.0,962.0,1025.0
298.0,812.0,748.0
299.0,941.0,896.0
300.0,1046.0,886.0
301.0,970.0,936.0
302.0,905.0,933.0
303.0,963.0,920.0
304.0,892.0,908.0
305.0,863.0,687.0
306.0,941.0,927.0
307.0,1011.0,886.0
308.0,1011.0,676.0
309.0,914.0,1025.0
310.0,965.0,720.0
311.0,917.0,1038.0
312.0,1012.0,904.0
313.0,910.0,834.0
314.0,1003.0,968.0
315.0,988.0,968.0
316.0,924.0,888.0
317.0,894.0,744.0
318.0,979.0,833.0
319.0,798.0,787.0
320.0,911.0,914.0
321.0,943.0,688.0
322.0,1027.0,731.0
323.0,958.0,688.0
324.0,820.0,709.0
325.0,905.0,877.0
326.0,979.0,879.0
327.0,807.0,1025.0
328.0,942.0,971.0
329.0,1021.0,904.0
330.0,877.0,755.0
331.0,938.0,1008.0
332.0,777.0,896.0
333.0,879.0,886.0
334.0,973.0,840.0
335.0,924.0,995.0
336.0,989.0,695.0
337.0,922.0,760.0
338.0,958.0,1039.0
339.0,977.0,906.0
340.0,978.0,912.0
341.0,790.0,863.0
342.0,938.0,910.0
343.0,977.0,971.0
344.0,821.0,784.0
345.0,815.0,894.0
346.0,849.0,908.0
347.0,965.0,1046.0
348.0,942.0,832.0
349.0,890.0,954.0
350.0,837.0,838.0
351.0,943.0,962.0
352.0,958.0,823.0
353.0,829.0,846.0
354.0,848.0,683.0
355.0,980.0,790.0
356.0,802.0,796.0
357.0,788.0,906.0
358.0,887.0,884.0
359.0,947.0,840.0
360.0,905.0,955.0
361.0,768.0,933.0
362.0,1011.0,699.0
363.0,795.0,995.0
364.0,975.0,886.0
365.0,977.0,966.0
366.0,801.0,690.0
367.0,854.0,964.0
368.0,1012.0,702.0
369.0,911.0,890.0
370.0,877.0,855.0
371.0,938.0,711.0
372.0,808.0,890.0
373.0,1011.0,833.0
374.0,942.0,1046.0
375.0,782.0,936.0
376.0,956.0,860.0
377.0,938.0,719.0
378.0,965.0,801.0
379.0,980.0,727.0
380.0,793.0,811.0
381.0,1008.0,954.0
382.0,938.0,933.0
383.0,801.0,1020.0
384.0,774.0,927.0
385.0,897.0,838.0
386.0,879.0,726.0
387.0,942.0,919.0
388.0,936.0,689.0
389.0,828.0,927.0
390.0,951.0,834.0
391.0,906.0,967.0
392.0,968.0,749.0
393.0,945.0,695.0
394.0,805.0,767.0
395.0,967.0,740.0
396.0,877.0,774.0
397.0,859.0,988.0
398.0,976.0,888.0
399.0,935.0,649.0
400.0,958.0,918.0
401.0,918.0,718.0
402.0,959.0,962.0
403.0,938.0,910.0
404.0,970.0,945.0
405.0,960.0,896.0
406.0,852.0,928.0
407.0,1011.0,721.0
408.0,953.0,876.0
409.0,1011.0,887.0
410.0,947.0,885.0
411.0,831.0,726.0
412.0,1060.0,880.0
413.0,938.0,908.0
414.0,931.0,894.0
415.0,977.0,732.0
416.0,798.0,723.0
417.0,906.0,867.0
418.0,940.0,1060.0
419.0,938.0,650.0
420.0,938.0,1061.0
421.0,892.0,791.0
422.0,768.0,676.0
423.0,989.0,807.0
424.0,947.0,899.0
425.0,893.0,933.0
426.0,947.0,869.0
427.0,824.0,739.0
428.0,970.0,955.0
429.0,973.0,834.0
430.0,840.0,744.0
431.0,894.0,971.0
432.0,826.0,927.0
433.0,800.0,875.0
434.0,793.0,888.0
435.0,975.0,920.0
436.0,924.0,759.0
